"TID_INTRO_MESSAGE_TITLE","WELCOME TO HADES' STAR"
"TID_CORP_FLAGSHIP_0_BUTTON","FLAGSHIP 1"
"TID_CORP_FLAGSHIP_1_BUTTON","FLAGSHIP 2"
"TID_CORP_FLAGSHIP_CURRENT_LOCATION","CURRENT STAR"
"TID_CORP_GO_TO_FLAGSHIP_ACTION","GO TO FLAGSHIP"
"TID_CORP_FLAGSHIP_NO_LOCATION","NONE"
"TID_CORP_FLAGSHIP_NO_LOCATION_LABEL","READY TO JUMP"
"TID_CORP_FLAGSHIP_NO_LOCATION_HINT","Any Officer can summon the Flagship to an active White Star, via the Corporation's incoming Jump Gate."
"TID_CORP_FLAGSHIP_LOCKED","Retrieve your first XP points from a White Star for the opportunity to unlock your Corporation's own Flagship!\n\nThe Flagship is a combat ship that can be sent to help in a single White Star mission at a time. Any Corporation Officer can control the Flagship."
"TID_CORP_FLAGSHIP_UNLOCK_TITLE","UNLOCK PROGRESS"
"TID_CORP_FLAGSHIP_UPGRADE_TITLE","UPGRADE PROGRESS"
"TID_CORP_FLAGSHIP_UPGRADE_PROMPT","All Corporation members can contribute Credits towards upgrading the Flagship. The upgrade will be applied after the required Credit amount is reached, on the next Flagship deployment. Excess contributions will be saved towards the next upgrade."
"TID_CORP_FLAGSHIP_UNLOCK_PROMPT","All Corporation members can contribute Credits towards unlocking the Flagship. The Flagship will unlock automatically once the required amount is reached. Excess contributions will be saved towards the next upgrade."
"TID_CORP_FLAGSHIP_CONTRIBUTE_CONFIRM","Are you sure you want to contribute to the Flagship? This amount will not be refunded if you leave the Corporation."
"TID_CORP_FLAGSHIP_CONTRIB_SHOW_CHAT_ENTRY","Show the contribution on the Corporation chat."
"TID_CORP_FLAGSHIP_UPGRADE_RELIC_PROGRESS","Collect more Relics for the opportunity to unlock a new Flagship level."
"TID_CORP_FLAGSHIP_TIMEOUT_LABEL","AVAILABLE IN: {0}"
"TID_CORP_FLAGSHIP_TIMEOUT_TITLE","FLAGSHIP COOLDOWN"
"TID_CORP_FLAGSHIP_TIMEOUT_HINT","The Flagship will enter a small cooldown period after it jumps out of a White Star, and a larger cooldown period if it gets destroyed. The Flagship will be fully repaired during the cooldown period."
"TID_FLAGSHIP_LEVEL","LEVEL {0}"
"TID_FLAGSHIP_LOCKED","LOCKED"
"TID_CORP_FLAGSHIP_STATS_LABEL","UPGRADE STATS"
"TID_CORP_FLAGSHIP_STAT_MODULE_LEVEL","MODULE LEVEL ({0})"
"TID_WS_ONGOING_TITLE","ACTIVE WHITE STARS"
"TID_WS_ONGOING_NOSTARS","No Stars found."
"TID_WS_ENDED","Match has ended"
"TID_WS_VISIT","View Star"
"TID_WS_REPLAY","View Replay"
"TID_TIME_MACHINE","TIME MACHINE"
"TID_TIME_MACHINE_MINUTES_INTO_FUTURE","{0} minutes from now"
"TID_TIME_MACHINE_HOURS_INTO_FUTURE","{0} hours from now"
"TID_TIME_MACHINE_MINUTES_INTO_PAST","{0} minutes ago"
"TID_TIME_MACHINE_HOURS_INTO_PAST","{0} hours ago"
"TID_TIME_MACHINE_HINT","The Time Machine will show you one out of many potential futures in this White Star. Future player actions will change what will actually happen, often drastically.\n\nYou can also use this screen to schedule orders for your ships. The Time Machine takes into account all scheduled orders from members of your Corporation. Some future orders may fail to execute if the White Star environment has significantly changed from what was shown in the Time Machine at the time the order was scheduled."
"TID_FCMD_CANT_SCHEDULE","This Order cannot be scheduled."
"TID_FCMD_ORDER_LIMIT_REACHED","You cannot schedule any more Orders"
"TID_FCMD_WAYPOINT_DOESNT_EXIST_YET","You cannot set a waypoint to a destination that doesn't yet exist"
"TID_FCMD_UNKNOWN_SHIP","[Missing Ship]"
"TID_FCMD_MOVE_TO","MOVE TO {0}"
"TID_FCMD_ACTIVATE_MODULE","ACTIVATE {0}"
"TID_FCMD_JUMP_OUT","JUMP AWAY"
"TID_SCHEDULED_ORDERS","SCHEDULED ORDERS"
"TID_TIMEMACHINE_BUTTON_NOW","CURRENT TIME"
"TID_TM_COMMAND_TOO_EARLY","Cannot schedule a command this close to real time."
"TID_FCMD_LINK_WEAPON","SUPPORT WEAPON"
"TID_FCMD_UNLINK_WEAPON","REMOVE SUPPORT"
"TID_WS_ECONOMY_BAR_HINT","Depositing Hydrogen on planets and retrieving Relics will increase your Corporation's Economic Activity bar. Fill the bar as much as possible to get higher Corporation XP rewards at the end of the match. Your Corporation XP reward will be significantly higher if you win the match."
"TID_WS_SCORE_HINT","Relics retrieved by your Corporation, compared to Relics retrieved by the enemy Corporation. Collect more Relics than the enemy to win this match and get a much higher Corporation XP reward. "
"TID_EMPIRE_OBJECTIVES","OBJECTIVES"
"TID_OBJ_CLAIM_REWARD","CLAIM REWARD"
"TID_OBJ_CLAIM_WARNING","There is not enough storage for all the rewards. Some resources will be lost. Are you sure you want to claim the rewards now?"
"TID_OBJ_PROGRESS_TITLE","PROGRESS:"
"TID_OBJ_REPLACEMENT_OBJECTIVE_IN","Replacement objective available in:"
"TID_OBJ_REPLACE","REPLACE NOW"
"TID_OBJ_DELETE","DELETE OBJECTIVE"
"TID_OBJ_DELETE_CONFIRM","Are you sure you want to permanently delete this Objective? It will never be offered again."
"TID_NEW_OBJECTIVE_TIMER","NEW OBJECTIVE IN:"
"TID_NEW_OBJECTIVE_RUSH","NEW OBJECTIVE NOW"
"TID_NEW_OBJECTIVE_RUSH_CONFIRM","Are you sure you want to replace this Objective with a new one? You will lose all potential rewards from completing the Objective."
"TID_OBJECTIVE_SHOW_HOW","SHOW ME HOW"
"TID_OBJ_SHOWHOW_HINT","Enable SHOW ME HOW if you need extra guidance with the first few Objectives."
"TID_NO_OBJECTIVES","You have no Objectives currently available."
"TID_OBJ_LEVELABLE","SCALABLE OBJECTIVE"
"TID_OBJ_LEVEL_INFO","Finishing this Objective within the time limit will unlock higher level versions, with higher Rewards.\n\nCurrent Objective level: {0}/{1}"
"TID_SPECIAL_OBJECTIVE_WIN_BLUE_STAR","WIN A BLUE STAR"
"TID_SPECIAL_OBJECTIVE_WIN_BLUE_STAR_DESCR","Use your best Battleship to win your first Blue Star match."
"TID_SPECIAL_OBJECTIVE_GET_ARTIFACT_FROM_DRS","RETRIEVE AN ARTIFACT FROM A DARK RED STAR"
"TID_SPECIAL_OBJECTIVE_GET_ARTIFACT_FROM_DRS_DESCR","Scan for a Dark Red Star and retrieve your first Artifact."
"TID_OBJ_UPGRADE_BUILDING","UPGRADE SPACE STATION"
"TID_OBJ_UPGRADE_BUILDING_DESCR","Upgrade your {0} to level {1}."
"TID_OBJ_JOIN_CORP","JOIN A CORPORATION"
"TID_OBJ_JOIN_CORP_DESCR","Join an existing Corporation, or create a new one."
"TID_OBJ_JOIN_CORP_HINT","Open the Chat window by clicking on the blue arrow at the edge of the screen, then select the CORPORATION tab."
"TID_OBJ_RESEARCH_ARTIFACTS","ARTIFACT RESEARCH"
"TID_OBJ_RESEARCH_ARTIFACTS_DESCR","Research {0} x {1} (or higher level)."
"TID_OBJ_SALVAGE_ARTIFACTS","ARTIFACT SALVAGE"
"TID_OBJ_SALVAGE_ARTIFACTS_DESCR","Salvage {0} x Level {1} Artifacts (or higher level)."
"TID_OBJ_SALVAGE_ANY_ARTIFACT","Salvage any Artifact."
"TID_OBJ_SALVAGE_TOTAL","Salvage a total of {0} Artifacts."
"TID_OBJ_DESTROY_CERBERUS","DESTROY CERBERUS SHIPS"
"TID_OBJ_DESTROY_CERBERUS_DESCR","Destroy {0} x {1}."
"TID_OBJ_MINE","MINE HYDROGEN"
"TID_OBJ_MINE_DESC","Deposit a total of {0} Hydrogen on your planets."
"TID_OBJ_USE_HYDRO_RS","USE HYDROGEN IN RED STARS"
"TID_OBJ_USE_HYDRO_RS_DESCR","Use a total of {0} Hydrogen by activating Mining Modules in a Red Star."
"TID_OBJ_MINE_HINT","Send any Miner ship to an asteroid field. The Miner will work automatically, even when you are offline."
"TID_USE_TRADE_MODULE","USE TRANSPORT MODULE"
"TID_USE_SUPPORT_MODULE","USE COMBAT MODULE"
"TID_USE_MINING_MODULE","USE MINER MODULE"
"TID_USE_SHIELD_MODULE","USE SHIELD MODULE"
"TID_USE_DRONE_MODULE","USE DRONE MODULE"
"TID_USE_SHIPMENT_COMPUTER","Use SHIPMENT COMPUTER to automatically pick up {0} shipments."
"TID_USE_SHIPMENT_DRONE","Use SHIPMENT DRONE to gain {0} Credits in delivery bonuses."
"TID_USE_TRADEBOOST","Collect {0} Credits from TRADE BURST bonuses."
"TID_USE_TRADEBOOST_HINT","Unlock the TRADE BURST Module and install it on your Transport ship. Use the Transport ship to deliver shipments while the installed Module is activated."
"TID_USE_EMP","Use EMP to disable {0} enemy ships."
"TID_USE_REPAIR","Use REMOTE REPAIR to restore {0} HP to other player's ships."
"TID_UPLOAD_HYDRO_RS","Use HYDROGEN UPLOAD to transfer a total of {0} Hydrogen from Red Stars."
"TID_USE_CRUNCH","Collect a total of {0} Hydrogen using CRUNCH."
"TID_OBJECTIVE_EXPLORE_SECTOR","Expanding to new sectors in your Star System is important for maintaining a healthy economy. All new sectors will contain more asteroid fields to mine Hydrogen from, and some will contain planets you can colonize."
"TID_OBJECTIVE_DELIVER_SHIPMENTS","You can use Transport ships to deliver shipments between planets, moons and space stations.\n\nDelivering shipments earns you crucial resources to increase infrastructure and travel further into the star system."
"TID_OBJECTIVE_RS_TITLE","COMPLETE A RED STAR MISSION"
"TID_OBJECTIVE_RS_MSG","Use a Battleship and Transport ship to retrieve an Artifact from a Red Star, before the star goes Supernova."
"TID_OBJECTIVE_RS_DETAILS","Doing regular Red Star missions is crucial for advancing your economy and Modules. The Artifacts retrieved in these missions can be researched to unlock new modules you can equip your ships with."
"TID_OBJECTIVE_BLS_DETAILS","Blue Stars offer short matches against other player's Battleships. Participate daily to improve your economy and partially automate Shipments in your home star via the SHIPMENT RELAY station."
"TID_OBJECTIVE_DRS_DETAILS","Dark Red Stars offer a bigger challenge and more rewards. Ships destroyed in a Dark Red Star are lost forever."
"TID_OBJECTIVE_UPGRADE_RS_SCANNER_DETAILS","Upgrading your Red Star scanner is important for accessing new stars. The higher level Artifacts you find in those stars will help unlock advanced Modules."
"TID_OBJECTIVE_SALVAGE_DETAILS","When you have more Artifacts than the Research Station can hold, salvaging some of them can further boost your income."
"TID_OBJECTIVE_DO_RESEARCH","RESEARCH AN ARTIFACT"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","Build a Research Station to deliver and research the Artifact you retrieved in the Red Star."
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","A Research Station can be used to deposit Artifacts retrieved in Red Stars. Once deposited, Artifacts will start researching automatically."
"TID_OBJECTIVE_DO_INSTALL_MODULE","INSTALL A MODULE"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","Install the recently discovered CARGO BAY EXTENTION module on 2 Transport ships."
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","Modules that have been unlocked still have to be individually installed on ships."
"TID_OBJECTIVE_UPGRADE_ALL_PLANETS_TEXT","Upgrading your Planets is critical to your economy. The Planets List screen can help organize your upgrades."
"TID_OBJ_DELIVER_SHIPMENTS","DELIVER SHIPMENTS"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","Use Transport ships to deliver {0} planet shipments."
"TID_OBJECTIVE_UPGRADE_PLANET","UPGRADE YOUR PLANET"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","Upgrade {0} to level {1}."
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","Select your Planet, then select the Upgrade command at the bottom of the screen."
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","Select your Shipyard, then select the Upgrade command at the bottom of the screen."
"TID_OBJECTIVE_UPGRADE_TO_RS","UNLOCK HIGHER LEVEL RED STARS"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","Upgrade your Red Star scanner to level {0}."
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","Select your Red Star scanner, then select the Upgrade command at the bottom of the screen."
"TID_OBJECTIVE_GAIN_INFLUENCE","GAIN EMPIRE POWER"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","Gain a total of {0} EMPIRE POWER by doing Red Star missions."
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","Start a new Red Star search from your Red Star scanner. Once the star is detected, send in Battleships and Transports to defeat Cerberus forces and retrieve Artifacts. EMPIRE POWER will be awarded when the red star has gone Supernova."
"TID_OBJ_UPGRADE_MINER","UPGRADE MINING SHIPS"
"TID_OBJ_UPGRADE_MINER_DESCR","Upgrade the design of your Mining ships to level {0}."
"TID_OBJ_UPGRADE_BATTLESHIP","UPGRADE BATTLESHIPS"
"TID_OBJ_UPGRADE_BATTLESHIP_DESCR","Upgrade the design of your Battleships to level {0}."
"TID_OBJ_UPGRADE_SHIP_DESIGN_HINT","As your Empire grows, it is important to upgrade ship designs. Higher levels give you stronger ships, that can carry more Modules."
"TID_OBJ_SHIPMENTS_HINT","Use Transport ships to go to your planets and moons and pick up shipments. The filled bar over the planet shows how many shipments it holds.\n\nOnce shipments are picked up, select the Transport ship and move it to the glowing shipment destination."
"TID_OBJ_REVEAL_SECTOR","EXPAND IN A NEW SECTOR"
"TID_OBJ_REVEAL_SECTOR_DESCR","Use your Short Range scanner to uncover a new sector in your Star System."
"TID_OBJ_REVEAL_SECTOR_HINT","Select your Short Range Scanner, then select the REVEAL command at the bottom of the screen."
"TID_OBJ_COLONIZE_PLANET","COLONIZE A NEW PLANET"
"TID_OBJ_COLONIZE_PLANET_DESCR","Bring any ship to the newly discovered planet to colonize it."
"TID_OBJ_COLONIZE_PLANET_HINT","Select any ship and move it to your newly discovered planet. Then select the planet, and choose the Colonize command."
"TID_OBJ_CLEAR_CERB_HOME_STAR","CLEAR CERBERUS FORCES"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","Destroy all Cerberus ships in your star system."
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","Send your Battleships near the red Cerberus ships to destroy them. Battleships that stick together have a better chance of success.\n\nIf you do not have fleet capacity to build more Battleships, try upgrading your Shipyard."
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","Reach a total of {0} EMPIRE POWER."
"TID_OBJ_RESEARCH_HINT","Start a Red Star search from your Red Star scanner. Send in your Battleships and Transports to receive the required Artifacts from the planets. The Artifacts can then be brought back to your Research station where they will be researched automatically."
"TID_OBJ_SALVAGE_HINT","Start a Red Star search from your Red Star scanner. Send in your Battleships and Transports to receive the required Artifacts from the planets. The Artifacts can then be brought back to your Research station where they can be salvaged."
"TID_USE_DESTINY_NO_SANCT","Use DESTINY on a Red Star level {0} or higher."
"TID_DELIVER_SHIPMENT_BATCH","DELIVER SHIPMENTS"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","Load a Transport with at least {0} shipments that go to the same destination, then deliver the shipments. Repeat {1} times."
"TID_OBJ_USE_DRONE_DESCR","Use {0} in a Red Star level {1} or higher."
"TID_PT_UPGRADE_PLANETS","UPGRADE PLANETS"
"TID_PT_UPGRADE_PLANETS_DESCR","Upgrade all your planets to level {0}."
"TID_PT_UPGRADE_PLANETS_HINT","Select the Star button on the top left. You will see a list of all your planets, and an Upgrade button next to each planet.\n\nIf you need more Credits to perform the Upgrades, you can deliver more shipments using your Transport ships."
"TID_PT_FILL_RESEARCH","FILL RESEARCH STATION"
"TID_PT_FILL_RESEARCH_DESCR","Fill your Research Station with Artifacts retrieved in Red Stars."
"TID_PT_FILL_RESEARCH_DESCR_PARTIAL","Bring at least 4 Red Star Artifacts to your Research Station."
"TID_CONSTRUCT_SPACE_STATION","CONSTRUCT SPACE STATION"
"TID_OBJ_SECOND_SRS_DESCR","Build a second Short Range Scanner."
"TID_OBJ_SECOND_SRS_HINT","Select a planet level 3 or higher. Select the PRODUCTION command at the bottom of the screen. Scroll down the construction list and select SHORT RANGE SCANNER."
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","Build a Star Harvester Station."
"TID_OBJ_BUILD_TIME_MODULATOR_HINT","Select a planet level 6 or higher. Select the PRODUCTION command at the bottom of the screen. Scroll down the construction list and select STAR."
"TID_OBJ_EARN_CREDITS","EARN CREDITS"
"TID_OBJ_EARN_CREDITS_DESCR","Earn a total of {0} Credits by delivering planet or moon shipments."
"TID_OBJ_INSTALL_MODULE","INSTALL MODULE"
"TID_OBJ_INSTALL_MODULE_DESCR","Unlock the LASER weapon and install it on a Battleship."
"TID_OBJ_INSTALL_ALPHA_SHIELD","INSTALL ALPHA SHIELD"
"TID_OBJ_INSTALL_ALPHA_SHIELD_DESCR","Unlock the ALPHA SHIELD module and install it on a Level 2 Battleship."
"TID_USE_SHIPMENTBEAM","Use SHIPMENT BEAM to pick up {0} shipments remotely."
"TID_USE_BLASTSHIELD","Absorb {0} area damage using BLAST SHIELD."
"TID_USE_MININGDRONE","Deliver {0} hydrogen using MINING DRONE."
"TID_USE_GENESIS","Use GENESIS to create {0} new Asteroid fields."
"TID_USE_OFFLOAD","Deliver {0} shipments using OFFLOAD."
"TID_WIN_BS_WITH_MODULE","WIN BLUE STAR WITH MODULE"
"TID_WIN_BS_WITH_MODULE_DESCR","Win a Blue Star using a Battleship equipped with {0}."
"TID_OBJ_START_BLS_WITH_MODULE","START BLUE STAR WITH MODULE"
"TID_OBJ_START_BLS_WITH_MODULE_DESCR","Start a Blue Star search using a Battleship equipped with {0}."
"TID_OBJ_WIN_BLS_WITH_MODULE","WIN BLUE STAR WITH MODULE"
"TID_OBJ_WIN_BLS_WITH_MODULE_DESCR","Win a Blue Star using a Battleship equipped with {0}."
"TID_EARN_FRAGMENTS","EARN BLUE STAR FRAGMENTS"
"TID_EARN_FRAGMENTS_DESCR","Earn a total of {0} Star Fragments by participating in Blue Star missions."
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE","UPGRADE ANY PLANET"
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE_DESCR","Start an Upgrade for any of your planets."
"TID_OBJECTIVE_START_RESEARCH","START ARTIFACT RESEARCH"
"TID_OBJECTIVE_START_RESEARCH_DESCR","Move any Artifact to your Research Station so Research can start."
"TID_OBJECTIVE_PROGRAM_MINER","SET A MINER ROUTE"
"TID_OBJECTIVE_PROGRAM_MINER_DESCR","Set the sectors your Miner will automatically cover."
"TID_OBJ_PROGRAM_MINER_HINT","Select your Miner. At the bottom of the screen, select the SET MINING ROUTE command. Select the sectors you want your miner to cover."
