"TID_INTRO_MESSAGE_TITLE","Hades' Starへようこそ"
"TID_CORP_FLAGSHIP_LOCKED","ホワイトスターから最初のレリックを取得すると、コーポレーションのフラグシップが手に入ります！\n\nフラグシップは、1度に1件のホワイトスターミッションに派遣できる戦艦です。全てのコーポレーションオフィサーがフラグシップを操縦できます。"
"TID_CORP_FLAGSHIP_UNLOCK_TITLE","アンロックの進行"
"TID_CORP_FLAGSHIP_UPGRADE_TITLE","アップグレードの進行"
"TID_CORP_FLAGSHIP_UPGRADE_PROMPT","全てのコーポレーションメンバーは、フラグシップをアップグレードするためのクレジットを貢献できます。必要量のクレジットに到達すると、アップグレードが次回のフラグシップ展開時に適用されます。余った貢献は、次のアップグレードに持ち越されます。"
"TID_CORP_FLAGSHIP_UNLOCK_PROMPT","全てのコーポレーションメンバーは、フラグシップを入手するためのクレジットを貢献できます。必要量に到達すると、フラグシップが自動的に手に入ります。余った貢献は、次のアップグレードに持ち越されます。"
"TID_CORP_FLAGSHIP_CONTRIBUTE_CONFIRM","本当にフラグシップに貢献しますか？コーポレーションを脱退すると返還されません。"
"TID_CORP_FLAGSHIP_CONTRIB_SHOW_CHAT_ENTRY","コーポレーションチャットで貢献を表示。"
"TID_CORP_FLAGSHIP_UPGRADE_RELIC_PROGRESS","もっとレリックを集めると、フラグシップがレベルアップします。"
"TID_CORP_FLAGSHIP_TIMEOUT_LABEL","フラグシップ入手まで："
"TID_CORP_FLAGSHIP_TIMEOUT_TITLE","フラグシップのクールダウン"
"TID_CORP_FLAGSHIP_TIMEOUT_HINT","フラグシップは、ホワイトスターからジャンプすると短いクールダウン期間に入ります。破壊されると、長いクールダウン期間に入ります。フラグシップは、クールダウン期間中に完全修復されます。"
"TID_FLAGSHIP_LEVEL","レベル{0}"
"TID_FLAGSHIP_LOCKED","ロックされています"
"TID_CORP_FLAGSHIP_STATS_LABEL","アップグレードデータ"
"TID_CORP_FLAGSHIP_STAT_MODULE_LEVEL","モジュールレベル（{0}）"
"TID_WS_ONGOING_TITLE","アクティブなホワイトスター"
"TID_WS_ONGOING_NOSTARS","スターが見つかりませんでした。"
"TID_WS_ENDED","試合が終了しました"
"TID_WS_VISIT","スターを見る"
"TID_WS_REPLAY","リプレイを見る"
"TID_TIME_MACHINE","タイムマシン"
"TID_TIME_MACHINE_MINUTES_INTO_FUTURE","{0}分後"
"TID_TIME_MACHINE_HOURS_INTO_FUTURE","{0}時間後"
"TID_TIME_MACHINE_MINUTES_INTO_PAST","{0}分前"
"TID_TIME_MACHINE_HOURS_INTO_PAST","{0}時間前"
"TID_TIME_MACHINE_HINT","タイムマシンは、このホワイトスター・ミッションで起こり得る数多くの未来の1つを示すものです。この予測では、ケルベロスの戦術、他のプレーヤーの操作、デスティニーのような予測不可能なモジュールの存在は考慮されていません。\n\nまた、この画面を使って艦船の未来の操作を計画することもできます。タイムマシンはコーポレーションメンバーの全ての操作計画を計算に入れています。"
"TID_FCMD_CANT_SCHEDULE","この操作は計画できません。"
"TID_FCMD_ORDER_LIMIT_REACHED","これ以上操作を計画できません。"
"TID_FCMD_WAYPOINT_DOESNT_EXIST_YET","まだ存在しない目的地にウェイポイントを設定することはできません"
"TID_FCMD_UNKNOWN_SHIP","[失われた艦船]"
"TID_FCMD_MOVE_TO","{0}へ移動"
"TID_FCMD_ACTIVATE_MODULE","{0}を作動"
"TID_FCMD_JUMP_OUT","ジャンプアウェイ"
"TID_SCHEDULED_ORDERS","操作計画"
"TID_TIMEMACHINE_BUTTON_NOW","現在時間"
"TID_TM_OBJECT_UNPREDICTABLE","この船は予測不可能な状態にあるため、未来の操作計画を設定できません"
"TID_TM_COMMAND_TOO_EARLY","リアルタイムに近いコマンドをスケジュールすることはできません。"
"TID_EMPIRE_OBJECTIVES","目標"
"TID_OBJ_CLAIM_REWARD","報酬を獲得する"
"TID_OBJ_CLAIM_WARNING","全ての報酬を獲得するのに十分な容量がありません。いくつかの資源が失われます本当に報酬を獲得しますか？"
"TID_OBJ_PROGRESS_TITLE","進行状況："
"TID_OBJ_REPLACEMENT_OBJECTIVE_IN","代わりの目標が登場するまで："
"TID_OBJ_REPLACE","今すぐ変更"
"TID_NEW_OBJECTIVE_TIMER","新たな目標が登場するまで："
"TID_NEW_OBJECTIVE_RUSH","新たな目標が登場"
"TID_NEW_OBJECTIVE_RUSH_CONFIRM","本当にこの目標を新たなのと交換しますか？"
"TID_OBJECTIVE_SHOW_HOW","ヒント"
"TID_OBJ_SHOWHOW_HINT","いくつかの最初の目標においてヒントが欲しい場合は「ヒント」を使用してください"
"TID_NO_OBJECTIVES","現在、目標がありません。"
"TID_OBJ_LEVEL_INFO","この目標を時間内に完了すると、より報酬の高い難しい目標がアンロックされます。"
"TID_OBJ_UPGRADE_BUILDING","スペースステーションをアップグレード"
"TID_OBJ_UPGRADE_BUILDING_DESCR","{0}をレベル{1}にアップグレードしてください。"
"TID_OBJ_JOIN_CORP","コーポレーションに参加する"
"TID_OBJ_JOIN_CORP_DESCR","現存するコーポレーションに参加するか、自ら新たなコーポレーションを作成する。"
"TID_OBJ_JOIN_CORP_HINT","画面下の青い矢印をクリックしてチャットを開いてから、コーポレーションのタブを選択してください。"
"TID_OBJ_RESEARCH_ARTIFACTS","アーティファクトの研究"
"TID_OBJ_RESEARCH_ARTIFACTS_DESCR","探査{0}x{1}（またはそれ以上のレベル）。"
"TID_OBJ_SALVAGE_ARTIFACTS","アーティファクトのサルベージ"
"TID_OBJ_SALVAGE_ARTIFACTS_DESCR","サルベージ{0}x{1}（またはそれ以上のレベル）。"
"TID_OBJ_DESTROY_CERBERUS","ケルベロス船を破壊する"
"TID_OBJ_DESTROY_CERBERUS_DESCR","{0}を{1}機破壊する"
"TID_OBJ_MINE","水素を採掘する"
"TID_OBJ_MINE_DESC","合計{0}水素を惑星に預ける"
"TID_OBJ_MINE_RS","レッドスターで水素を採掘する"
"TID_OBJ_MINE_RS_DESC","レッドスター内の小惑星帯から水素を合計{0}回収する採掘船がジャンプゲート経由でレッドスターに戻ってくると合計数が更新されます。"
"TID_OBJ_MINE_HINT","好きな採掘船を小惑星帯に送り込んでください。採掘船はオフライン時も自動的に働きます。"
"TID_USE_TRADE_MODULE","交易モジュールを使用する"
"TID_USE_SUPPORT_MODULE","サポートモジュールを使用する"
"TID_USE_MINING_MODULE","採掘モジュールを使用する"
"TID_USE_SHIELD_MODULE","シールドモジュールを使用する"
"TID_USE_SHIPMENT_COMPUTER","貨物輸送コンピューターを使用して、自動的に貨物を{0}個回収してください。"
"TID_USE_SHIPMENT_DRONE","貨物ドローンを使用して、輸送ボーナスとして{0}クレジットを獲得しよう。"
"TID_USE_TRADEBOOST","トレード増強ボーナスかトレードバーストボーナスで{0}クレジットを獲得してください。"
"TID_USE_EMP","EMPで敵船を{0}機無効にしよう。"
"TID_USE_REPAIR","リモート修復を行うと、他のプレイヤーの艦船HPを{0}回復できます。"
"TID_UPLOAD_HYDRO_RS","水素アップロードを使用して、レッドスターから水素を合計{0}転送する。"
"TID_USE_CRUNCH","クランチを使用して、水素を合計{0}回収しよう。"
"TID_OBJECTIVE_EXPLORE_SECTOR","恒星系の新たなセクターに拡大するのは、健全な経済を維持するのに不可欠です。全ての新たなセクターには、より多くの水素を採掘できる小惑星帯が存在しており、中には入植できる惑星も含まれます。"
"TID_OBJECTIVE_DELIVER_SHIPMENTS","輸送船を使うことで、惑星、衛星、宇宙ステーション間で貨物を輸送することができます。\n\n貨物を輸送することで資源を獲得し、インフラを拡張したり、恒星系内のより遠い場所へ進出したりできるようになります。"
"TID_OBJECTIVE_RS_TITLE","レッドスター任務を完了してください"
"TID_OBJECTIVE_RS_MSG","恒星が超新星と化す前に、戦艦と輸送船でレッドスターからアーティファクトを回収しよう。"
"TID_OBJECTIVE_RS_DETAILS","レッドスター任務を定期的に行うのは、経済とテクノロジーの発展に不可欠です。これらの任務で回収したアーティファクトを研究すれば、新たなモジュールをアンロックして装備することができます。"
"TID_OBJECTIVE_DO_RESEARCH","アーティファクトを研究する"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","レッドスターで回収したアーティファクトを研究するために研究ステーションを建設しよう。"
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","研究ステーションにはレッドスターで回収したアーティファクトを預けられます。アーティファクトを預けると、自動的に研究が開始されます。"
"TID_OBJECTIVE_DO_INSTALL_MODULE","モジュールをインストールする"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","最近発見されたばかりの貨物室拡張モジュールを2機の輸送船に搭載しよう。"
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","研究済みのモジュールであっても、手動で一つずつ艦船に搭載する必要があります。"
"TID_OBJ_DELIVER_SHIPMENTS","貨物の輸送する"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","輸送船を使用して{0}個の惑星に貨物を届ける"
"TID_OBJECTIVE_UPGRADE_PLANET","惑星をアップグレードする"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","{0}をレベル{1}にアップグレード"
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","惑星を選択してから、画面下部のアップグレードボタンをクリックしてください。"
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","造船所を選択してから、画面下部のアップグレードボタンをクリックしてください。"
"TID_OBJECTIVE_UPGRADE_TO_RS","よりレベルの高いレッドスターをアンロックしよう"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","レッドスター・スキャナーをレベル{0}にアップグレードしよう"
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","レッドスター・スキャナーを選択してから、画面下部のアップグレードボタンをクリックしてください。"
"TID_OBJECTIVE_GAIN_INFLUENCE","影響力を増やそう"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","レッドスター任務をこなして、合計{0}影響力を獲得しよう。"
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","レッドスター・スキャナーを使用して新たなレッドスターを検索しよう。恒星を検出しましたら、戦艦と輸送船でケルベロス隊を倒してアーティファクトを取り戻しましょう。レッドスターがスーパーノヴァを引き起こすと影響力が与えられます。"
"TID_OBJ_UPGRADE_MINER","採掘船をアップグレードする"
"TID_OBJ_UPGRADE_MINER_DESCR","採掘船の設計をレベル{0}までアップグレードしよう。"
"TID_OBJ_UPGRADE_MINER_HINT","造船所を選択してから、画面下部の「建設」ボタンをクリックしてください。採掘船ボタンの下にある「設計をアップグレード」を選択してください。"
"TID_OBJ_SHIPMENTS_HINT","輸送船を使用すれば惑星や月に移動して貨物を引き取れます。惑星の上に表示されてるバーは搭載可能な貨物の数を示しています。\n\n貨物が回収されたら、輸送船を選択して光ってる目的地に移動させましょう。"
"TID_OBJ_REVEAL_SECTOR","新たなセクターに拡張する"
"TID_OBJ_REVEAL_SECTOR_DESCR","ショートレンジ・スキャナーを使用して恒星系内の新たなセクターを発見しよう。"
"TID_OBJ_REVEAL_SECTOR_HINT","ショートレンジ・スキャナーを選択してから、画面下部の「開放」ボタンを押してください。"
"TID_OBJ_CLEAR_CERB_HOME_STAR","ケルベロスを一掃しよう"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","恒星系内の全てのケルベロスを破壊しよう。"
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","戦艦を赤いケルベロスの近辺に送って破壊しましょう。戦艦は集団で配置したほうが成功率が高まります。\n\nより多くの戦艦を作るキャパシティがない場合は造船所をアップグレードしましょう。"
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","合計{0}影響力に到達しよう。"
"TID_OBJ_RESEARCH_HINT","レッドスター・スキャナーを使用してレッドスターを検索しよう。戦艦と輸送船を送り込んで、必要なアーティファクトを惑星から受け取ろう。このアーティファクトを研究ステーションに持ち帰れば、自動的に研究が開始されます。"
"TID_OBJ_SALVAGE_HINT","レッドスター・スキャナーを使用してレッドスターを検索しよう。戦艦と輸送船を送り込んで、必要なアーティファクトを惑星から受け取ろう。このアーティファクトを研究ステーションに持ち帰れば、サルベージされます。"
"TID_USE_DESTINY_NO_SANCT","レベル{0}以上のレッドスターにデスティニーを{1}回使用しよう。この艦船にはサンクチュアリを搭載してはいけません。"
"TID_DELIVER_SHIPMENT_BATCH","貨物の輸送する"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","輸送船に同じ目的地行きの貨物を{0}個以上載せてから送ろう。{1}回繰り返す"
"TID_USE_ALPHA_ROCKET","アルファロケットを使用して合計{0}ダメージを敵に与える。"
