"TID_INTRO_MESSAGE_TITLE","BIENVENIDO A HADES' STAR"
"TID_WS_LABEL_REWARDS_PROGRESS_DESCR","Aumenta la barra de actividad al infligir <color=''red''>daño</color> a naves de combate enemigas, depositar <color=''#8C65FEFF''>hidrógeno</color> o transferir <color=''#FFB800FF''>reliquias</color> fuera del sistema.\n\nLlena la barra de actividad y vence en esta estrella blanca para maximizar las recompensas."
"TID_WS_OBJECTIVE","OBJETIVO DE ESTRELLAS BLANCAS"
"TID_WS_LABEL_SPECTATE","RETRANSMITIR"
"TID_WS_TOGGLE_SPECTATE","Permitir espectadores"
"TID_WS_TOGGLE_SPECTATE_DESCR","Si las dos corporaciones que participan lo permiten, esta estrella mostrará el diálogo de las ESTRELLAS BLANCAS ACTIVAS y cualquiera lo podrá ver."
"TID_CORP_FLAGSHIP_LABEL","NAVE INSIGNIA DE LA CORPORACIÓN"
"TID_CORP_FLAGSHIP_CURRENT_LOCATION","ESTRELLA ACTUAL"
"TID_CORP_FLAGSHIP_NO_LOCATION","NINGUNA"
"TID_CORP_FLAGSHIP_NO_LOCATION_HINT","Cualquier oficial puede convocar la nave insignia en una estrella blanca que esté activa a través del portal de salto de la corporación."
"TID_CORP_FLAGSHIP_LOCKED","¡Recupera tu primera reliquia de una estrella blanca para tener la posibilidad de desbloquear tu propia nave insignia de la corporación!\n\nLa nave insignia es una nave de combate que se puede enviar a ayudar en una misión de estrellas blancas cada vez. Cualquier oficial de la corporación puede controlar la nave insignia."
"TID_CORP_FLAGSHIP_UNLOCK_TITLE","PROGRESO DE DESBLOQUEO"
"TID_CORP_FLAGSHIP_UPGRADE_TITLE","PROGRESO DE MEJORA"
"TID_CORP_FLAGSHIP_UPGRADE_PROMPT","Todos los miembros de la corporación pueden contribuir con créditos para mejorar la nave insignia. La mejora se aplicará en el próximo despliegue de la nave insignia después de que se haya alcanzado la cantidad de créditos necesaria. Las contribuciones que excedan la cantidad necesaria se guardarán para la próxima mejora."
"TID_CORP_FLAGSHIP_UNLOCK_PROMPT","Todos los miembros de la corporación pueden contribuir con créditos para desbloquear la nave insignia. La nave insignia se desbloqueará automáticamente cuando se alcance la cantidad necesaria. Las contribuciones que excedan la cantidad necesaria se guardarán para la próxima mejora."
"TID_CORP_FLAGSHIP_CONTRIBUTE_CONFIRM","¿Seguro que quieres contribuir a la nave insignia? No se reembolsará esta cantidad si abandonas la corporación."
"TID_CORP_FLAGSHIP_CONTRIB_SHOW_CHAT_ENTRY","Mostrar la contribución en el chat de la corporación."
"TID_CORP_FLAGSHIP_UPGRADE_RELIC_PROGRESS","Recoge más reliquias para tener la posibilidad de desbloquear un nuevo nivel de la nave insignia."
"TID_CORP_FLAGSHIP_TIMEOUT_LABEL","La nave insignia estará disponible en:"
"TID_CORP_FLAGSHIP_TIMEOUT_TITLE","ENFRIAMIENTO DE LA NAVE INSIGNIA"
"TID_CORP_FLAGSHIP_TIMEOUT_HINT","La nave insignia requerirá un breve periodo de enfriamiento tras saltar desde una estrella blanca y un periodo un más largo si es destruida. La nave insignia se reparará por completo durante el tiempo de enfriamiento."
"TID_FLAGSHIP_LEVEL","NIVEL {0}"
"TID_FLAGSHIP_LOCKED","BLOQUEADO"
"TID_CORP_FLAGSHIP_STATS_LABEL","ESTADÍSTICAS DE MEJORA"
"TID_CORP_FLAGSHIP_STAT_MODULE_LEVEL","NIVEL DEL MÓDULO ({0})"
"TID_WS_ONGOING_TITLE","ESTRELLAS BLANCAS ACTIVAS"
"TID_WS_ONGOING_NOSTARS","No se han encontrado estrellas."
"TID_WS_ENDED","La partida ha finalizado"
"TID_WS_VISIT","Ver estrella"
"TID_WS_REPLAY","Ver repetición"
"TID_TIME_MACHINE","MÁQUINA DEL TIEMPO"
"TID_TIME_MACHINE_MINUTES_INTO_FUTURE","{0} minutos desde ahora"
"TID_TIME_MACHINE_HOURS_INTO_FUTURE","{0} horas desde ahora"
"TID_TIME_MACHINE_MINUTES_INTO_PAST","Hace {0} minutos"
"TID_TIME_MACHINE_HOURS_INTO_PAST","Hace {0} horas"
"TID_TIME_MACHINE_HINT","La máquina del tiempo te mostrará uno de los muchos posibles futuros en esta estrella blanca. No tiene en cuenta las tácticas de Cerbero, las acciones de otros jugadores ni módulos imprevisibles como Destino.\n\nTambién puedes usar esta pantalla para programar órdenes futuras para tus naves. La máquina del tiempo tiene en cuenta todas las órdenes programadas por los miembros de tu corporación."
"TID_FCMD_CANT_SCHEDULE","Esta orden no se puede programar."
"TID_FCMD_ORDER_LIMIT_REACHED","No puedes programar más órdenes."
"TID_FCMD_WAYPOINT_DOESNT_EXIST_YET","No puedes fijar un punto de ruta a un destino que todavía no existe"
"TID_FCMD_UNKNOWN_SHIP","[Falta nave]"
"TID_FCMD_MOVE_TO","MOVER A {0}"
"TID_FCMD_ACTIVATE_MODULE","ACTIVAR {0}"
"TID_FCMD_JUMP_OUT","SALTAR FUERA"
"TID_SCHEDULED_ORDERS","ÓRDENES PROGRAMADAS"
"TID_TIMEMACHINE_BUTTON_NOW","HORA ACTUAL"
"TID_TM_OBJECT_UNPREDICTABLE","Esta nave se encuentra en un estado impredecible y no puede recibir más órdenes programadas."
"TID_TM_COMMAND_TOO_EARLY","No puedes programar una orden tan cerca del tiempo real."
"TID_EMPIRE_OBJECTIVES","OBJETIVOS"
"TID_OBJ_CLAIM_REWARD","RECLAMAR RECOMPENSA"
"TID_OBJ_CLAIM_WARNING","No hay suficiente espacio de almacenamiento para todas las recompensas. Se perderán algunos recursos. ¿Seguro que quieres reclamar las recompensas ahora?"
"TID_OBJ_PROGRESS_TITLE","PROGRESO:"
"TID_OBJ_REPLACEMENT_OBJECTIVE_IN","Hay reemplazos de objetivos disponibles en:"
"TID_OBJ_REPLACE","REEMPLAZAR AHORA"
"TID_NEW_OBJECTIVE_TIMER","NUEVO OBJETIVO EN:"
"TID_NEW_OBJECTIVE_RUSH","NUEVO OBJETIVO DISPONIBLE"
"TID_NEW_OBJECTIVE_RUSH_CONFIRM","¿Seguro que quieres reemplazar este objetivo por uno nuevo?"
"TID_OBJECTIVE_SHOW_HOW","MOSTRAR CÓMO"
"TID_OBJ_SHOWHOW_HINT","Activa MOSTRAR CÓMO si necesitas más orientación con los primeros objetivos."
"TID_NO_OBJECTIVES","No hay objetivos disponibles en este momento."
"TID_OBJ_LEVEL_INFO","Si logras este objetivo antes de que se termine el tiempo, se desbloquearán objetivos más difíciles con mejores recompensas."
"TID_OBJ_UPGRADE_BUILDING","MEJORAR LA ESTACIÓN ESPACIAL"
"TID_OBJ_UPGRADE_BUILDING_DESCR","Mejora tu {0} al nivel {1}."
"TID_OBJ_JOIN_CORP","UNIRSE A UNA CORPORACIÓN"
"TID_OBJ_JOIN_CORP_DESCR","Únete a una corporación que ya exista o crea una nueva."
"TID_OBJ_JOIN_CORP_HINT","Haz clic en la flecha del borde de la pantalla para abrir la ventana Chat y selecciona la pestaña de CORPORACIÓN."
"TID_OBJ_RESEARCH_ARTIFACTS","INVESTIGAR ARTEFACTO"
"TID_OBJ_RESEARCH_ARTIFACTS_DESCR","Investiga {0} x {1} (o de nivel superior)."
"TID_OBJ_SALVAGE_ARTIFACTS","RESCATAR ARTEFACTO"
"TID_OBJ_SALVAGE_ARTIFACTS_DESCR","Rescata {0} x {1} (o de nivel superior)."
"TID_OBJ_DESTROY_CERBERUS","DESTRUIR NAVES CERBERO"
"TID_OBJ_DESTROY_CERBERUS_DESCR","Destruye {0} x {1}."
"TID_OBJ_MINE","EXTRAER HIDRÓGENO"
"TID_OBJ_MINE_DESC","Deposita un total de {0} de hidrógeno en tus planetas."
"TID_OBJ_MINE_RS","EXTRAER HIDRÓGENO EN ESTRELLAS ROJAS"
"TID_OBJ_MINE_RS_DESC","Recoge un total de {0} de hidrógeno de los campos de asteroides en estrellas rojas. El total se actualiza cuando la nave minera vuelve de la estrella roja por el portal de salto."
"TID_OBJ_MINE_HINT","Envía una nave minera a un campo de asteroides. Esta trabajará de forma automática incluso cuando no estés conectado."
"TID_USE_TRADE_MODULE","USAR MÓDULO DE COMERCIO"
"TID_USE_SUPPORT_MODULE","USAR MÓDULO DE ASISTENCIA"
"TID_USE_MINING_MODULE","USAR MÓDULO DE EXTRACCIÓN"
"TID_USE_SHIELD_MODULE","USAR MÓDULO DE ESCUDO"
"TID_USE_SHIPMENT_COMPUTER","Usa un ORDENADOR DE ENVÍOS para recoger de forma automática {0} envíos."
"TID_USE_SHIPMENT_DRONE","Usa el DRON DE ENVÍOS para conseguir {0} créditos en bonificaciones de envío."
"TID_USE_TRADEBOOST","Recoge {0} créditos de bonificaciones de POTENCIADOR DEL COMERCIO o ESTALLIDO COMERCIAL."
"TID_USE_EMP","Usa PEM para deshabilitar {0} naves enemigas."
"TID_USE_REPAIR","Usa REPARACIÓN REMOTA para restaurar {0} PV de las naves de otro jugador."
"TID_UPLOAD_HYDRO_RS","Usa CARGA DE HIDRÓGENO para transferir un total de {0} de hidrógeno de estrellas rojas."
"TID_USE_CRUNCH","Recoge un total de {0} de hidrógeno usando CRUJIDO."
"TID_OBJECTIVE_EXPLORE_SECTOR","Es importante expandirse a nuevos sectores de tu sistema estelar para mantener una economía sana. Todos los sectores nuevos albergan más campos de asteroides de los que se puede extraer hidrógeno y algunos hasta contendrán planetas que se pueden colonizar."
"TID_OBJECTIVE_DELIVER_SHIPMENTS","Puedes usar naves de transporte para entregar envíos entre planetas, lunas y estaciones espaciales.\n\nAl entregar envíos, obtienes recursos clave para aumentar tus infraestructuras y viajar más lejos en el sistema estelar."
"TID_OBJECTIVE_RS_TITLE","COMPLETAR UNA MISIÓN DE ESTRELLAS ROJAS"
"TID_OBJECTIVE_RS_MSG","Usa una nave de combate y una de transporte para recuperar un artefacto de una estrella roja antes de que la estrella se convierta en supernova."
"TID_OBJECTIVE_RS_DETAILS","Completar misiones de estrellas rojas normales es crucial para que tu economía y tecnología avancen. Se pueden investigar los artefactos que se recuperen en estas misiones para desbloquear nuevos módulos, con los que puedes equipar a tus naves."
"TID_OBJECTIVE_DO_RESEARCH","INVESTIGAR UN ARTEFACTO"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","Construye una estación de investigación para entregar e investigar el artefacto que recuperes de la estrella roja."
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","Se puede usar una estación de investigación para depositar artefactos que se recuperen de estrellas rojas. Cuando se depositen, la investigación de los artefactos comenzará de forma automática."
"TID_OBJECTIVE_DO_INSTALL_MODULE","INSTALAR UN MÓDULO"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","Instala el recién descubierto módulo de AMPLIACIÓN DE BODEGA en 2 naves de transporte."
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","Los módulos que se han investigado todavía se tienen que instalar en las naves de forma individual."
"TID_OBJ_DELIVER_SHIPMENTS","ENTREGAR ENVÍOS"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","Usa naves de transporte para entregar {0} envíos del planeta."
"TID_OBJECTIVE_UPGRADE_PLANET","MEJORAR TU PLANETA"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","Mejora {0} al nivel {1}."
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","Selecciona tu planeta y haz clic en el botón Mejorar en la parte inferior de la pantalla."
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","Selecciona tu astillero y haz clic en el botón Mejorar en la parte inferior de la pantalla."
"TID_OBJECTIVE_UPGRADE_TO_RS","DESBLOQUEAR ESTRELLAS ROJAS DE MAYOR NIVEL"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","Mejora tu escáner de estrellas rojas al nivel {0}."
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","Selecciona tu escáner de estrellas rojas y haz clic en el botón Mejorar en la parte inferior de la pantalla."
"TID_OBJECTIVE_GAIN_INFLUENCE","GANAR INFLUENCIA"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","Gana un total de {0} de influencia al completar misiones de estrellas rojas."
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","Empieza una nueva búsqueda de estrellas rojas con tu escáner de estrellas rojas. Cuando este detecte una estrella, envía naves de combate y de transporte para vencer a las fuerzas de Cerbero y recuperar artefactos. Cuando la estrella roja se haya convertido en supernova, se otorgará influencia."
"TID_OBJ_UPGRADE_MINER","MEJORAR NAVES DE EXTRACCIÓN"
"TID_OBJ_UPGRADE_MINER_DESCR","Mejora el diseño de tus naves de extracción al nivel {0}."
"TID_OBJ_UPGRADE_MINER_HINT","Selecciona tu astillero y haz clic en el botón CONSTRUIR en la parte inferior de la pantalla. Selecciona Mejorar diseño debajo del botón Nave minera."
"TID_OBJ_SHIPMENTS_HINT","Usa naves de transporte para ir a tus planetas y lunas y recoger envíos. La barra sobre el planeta muestra el número de envíos que alberga.\n\nCuando se recojan los envíos, selecciona la nave de transporte y muévela al destino del envío iluminado."
"TID_OBJ_REVEAL_SECTOR","EXPANDIRSE A UN NUEVO SECTOR"
"TID_OBJ_REVEAL_SECTOR_DESCR","Usa tu escáner de corto alcance para descubrir un nuevo sector en tu sistema estelar."
"TID_OBJ_REVEAL_SECTOR_HINT","Selecciona tu escáner de corto alcance y toca el botón DESCUBRIR en la parte inferior de la pantalla."
"TID_OBJ_CLEAR_CERB_HOME_STAR","ELIMINAR FUERZAS DE CERBERO"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","Destruye todas las naves de Cerbero de tu sistema estelar."
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","Envía naves de combate cerca de las naves de Cerbero rojas para destruirlas. Las naves de combate que se mantienen unidas cuentan con más probabilidades de éxito.\n\nSi no dispones de capacidad de la flota para construir más naves de combate, intenta mejorar tu astillero."
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","Alcanza un total de {0} de influencia."
"TID_OBJ_RESEARCH_HINT","Empieza una búsqueda de estrellas rojas con tu escáner de estrellas rojas. Envía a tus naves de combate y de transporte para recibir los artefactos que necesitas de los planetas. Se pueden traer los artefactos a la estación de investigación, donde se investigarán de forma automática."
"TID_OBJ_SALVAGE_HINT","Empieza una búsqueda de estrellas rojas con tu escáner de estrellas rojas. Envía a tus naves de combate y de transporte para recibir los artefactos que necesitas de los planetas. Se pueden traer los artefactos a la estación de investigación, donde se pueden rescatar."
"TID_USE_DESTINY_NO_SANCT","Usa DESTINO {0} veces en una estrella roja de nivel {1} o superior. La nave no puede tener SANTUARIO equipado."
"TID_DELIVER_SHIPMENT_BATCH","ENTREGAR ENVÍOS"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","Carga una nave de transporte con al menos {0} envíos que vayan al mismo destino y entrégalos. Repítelo {1} veces."
"TID_USE_ALPHA_ROCKET","Causa un total de {0} de daño a una nave enemiga con MISIL ALFA."
"TID_USE_ENTRUST","Usa el módulo de CONFIAR para transferir un total de {0} artefactos de nivel {1} a las naves de otro jugador en estrellas rojas de nivel {2}."
"TID_PT_UPGRADE_PLANETS","MEJORAR PLANETAS"
"TID_PT_UPGRADE_PLANETS_DESCR","Mejora todos tus planetas al nivel 5."
"TID_PT_UPGRADE_PLANETS_HINT","Selecciona cada planeta y haz clic en el botón Mejorar en la parte inferior de la pantalla. Si necesitas más créditos para llevar a cabo la mejora, puedes entregar más envíos con las naves de transporte."
"TID_PT_FILL_RESEARCH","LLENAR LA ESTACIÓN DE INVESTIGACIÓN"
"TID_PT_FILL_RESEARCH_DESCR","Llena tu estación de investigación de artefactos que se recuperen de estrellas rojas."
"TID_PT_FILL_RESEARCH_HINT","Para recuperar artefactos, selecciona tu escáner de estrellas rojas y toca Estado del escáner en la parte inferior. En la ventana nueva, empieza una nueva búsqueda de estrellas rojas.\n\nMueve tus naves de combate y de transporte al escáner y haz que salten a la estrella roja con el botón SALTAR.\n\nEn la estrella roja, usa las naves de transporte para recuperar los artefactos de los planetas y traerlos a la estación de investigación."
"TID_CONSTRUCT_SPACE_STATION","CONSTRUIR LA ESTACIÓN ESPACIAL"
"TID_OBJ_SECOND_SRS_DESCR","Construye un segundo escáner de corto alcance."
"TID_OBJ_SECOND_SRS_HINT","Selecciona un planeta de nivel 3 o superior. Toca el botón CONSTRUIR en la parte inferior de la pantalla. Desplázate por la lista de construcciones y selecciona el ESCÁNER DE CORTO ALCANCE."
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","Construye una estación de modulador temporal."
"TID_OBJ_BUILD_TIME_MODULATOR_HINT","Selecciona un planeta de nivel 6 o superior. Toca el botón CONSTRUIR en la parte inferior de la pantalla. Desplázate por la lista de construcciones y selecciona el MODULADOR TEMPORAL."
"TID_OBJ_EARN_CREDITS","GANAR CRÉDITOS"
"TID_OBJ_EARN_CREDITS_DESCR","Gana un total de {0} créditos al entregar envíos de planetas o lunas."
"TID_OBJ_INSTALL_MODULE","INSTALAR MÓDULO"
"TID_OBJ_INSTALL_MODULE_DESCR","Investiga el arma BATERÍA e instálala en una nave de combate."
"TID_OBJ_INSTALL_MODULE_HINT","Haz clic en el botón de la parte inferior izquierda de la pantalla para abrir la ventana de TECNOLOGÍA. Desplázate hacia abajo y selecciona el módulo de BATERÍA, debajo de ARMAS. Selecciona DESBLOQUEAR.\n\nCuando el módulo termine la investigación, selecciona una nave de combate y toca MÓDULOS. Selecciona la ranura de arma y luego REEMPLAZAR. Selecciona el recién investigado módulo de BATERÍA en la lista de instalaciones."
"TID_USE_SALVAGE","Usa RESCATAR para restaurar {0} de fuerza del casco de tus naves."
"TID_USE_SHIPMENTBEAM","Usa RAYO DE ENVÍO para recoger {0} envíos a distancia."
"TID_USE_BLASTSHIELD","Absorbe {0} de daño de área al usar ESCUDO DE EXPLOSIÓN."
"TID_USE_MININGDRONE","Envía {0} hidrógeno al usar DRON DE EXTRACCIÓN."
"TID_USE_GENESIS","Usa GÉNESIS para crear {0} nuevos campos de asteroides."
"TID_USE_OFFLOAD","Entrega {0} envíos al usar DESCARGAR."
"TID_WIN_BS_WITH_MODULE","GANAR ESTRELLA AZUL CON MÓDULO"
"TID_WIN_BS_WITH_MODULE_DESCR","Gana una estrella azul usando una nave de combate equipada con {0}."
"TID_EARN_FRAGMENTS","GANA FRAGMENTOS DE ESTRELLA AZUL"
"TID_EARN_FRAGMENTS_DESCR","Gana un total de {0} fragmentos de estrella participando en misiones de estrella azul."
"TID_PC_SHIPS_LIST","LISTA DE NAVES"
"TID_RETURN_HOME_TOOLTIP","VOLVER A CASA"
"TID_VISIT_WS_TOOLTIP","IR A ESTRELLA BLANCA"
"TID_VISIT_RS_TOOLTIP","IR A ESTRELLA ROJA"
"TID_VISIT_BS_TOOLTIP","IR A ESTRELLA AZUL"
"TID_TOGGLE_CHAT_TOOLTIP","ACTIVAR/DESACTIVAR CHAT"
"TID_VERT_SYNC","Sincronización vertical"
"TID_UI_SCALE","Tamaño de la interfaz de usuario"
"TID_LIMIT_FRAMERATE","Limitar fotogramas"
"TID_CONFIGURE_CONTROLS","Configurar controles"
"TID_VIEW_CONTROLS","Ver controles"
"TID_CONTROLS_DIALOG","CONTROLES"
"TID_CTRL_DLG_SELECTION_INFO","Información de selección"
"TID_CTRL_DLG_SEL_ACTION_1","Acción de selección 1"
"TID_CTRL_DLG_SEL_ACTION_2","Acción de selección 2"
"TID_CTRL_DLG_ACTIVATE_MODULE_1","Activar módulo 1"
"TID_CTRL_DLG_ACTIVATE_MODULE_2","Activar módulo 2"
"TID_CTRL_DLG_SAVE_SHIP","Guardar nave seleccionada en ranura "
"TID_CTRL_DLG_RECALL_SHIP","Seleccionar nave guardada en ranura "
"TID_CTRL_DLG_CAMERA_UP","Mover cámara hacia arriba"
"TID_CTRL_DLG_CAMERA_DOWN","Mover cámara hacia abajo"
"TID_CTRL_DLG_CAMERA_LEFT","Mover cámara hacia la izquierda"
"TID_CTRL_DLG_CAMERA_RIGHT","Mover cámara hacia la derecha"
"TID_CTRL_DLG_OPEN_TECH","Abrir la ventana Tecnología"
"TID_CTRL_DLG_OPEN_LDB","Abrir la ventana Marcadores"
"TID_CTRL_DLG_OPEN_MESSAGES","Abrir la ventana Mensajes"
"TID_CTRL_DLG_OPEN_CURRENT_STAR","Abrir la ventana Estrella actual"
"TID_CTRL_DLG_OPEN_YOUR_EMPIRE","Abrir la ventana Tu imperio"
"TID_CTRL_DLG_OPEN_ADD_RESOURCES","Abrir la ventana Añadir recursos"
"TID_CTRL_DLG_GOTOACTIVE_RS","Ir a la estrella roja activa"
"TID_CTRL_DLG_GOTOACTIVE_BS","Ir a la estrella azul activa"
"TID_CTRL_DLG_GOTOACTIVE_WS","Ir a la estrella blanca activa"
"TID_CTRL_DLG_RETURN_HOME","Regresar a tu estrella natal"
"TID_CTRL_SELECT_SHIPYARD","Seleccionar astillero"
"TID_CTRL_SELECT_RESEARCH","Seleccionar estación de investigación"
"TID_CTRL_SELECT_RS_SCANNER","Seleccionar escáner de estrellas rojas"
"TID_CTRL_SELECT_BS_SCANNER","Seleccionar escáner de estrellas azules"
"TID_CTRL_SELECT_WS_SCANNER","Seleccionar escáner de estrellas blancas"
"TID_CTRL_SELECT_RELAY","Seleccionar relé de envíos"
"TID_CTRL_SELECT_MODULATOR","Selecciona un modulador temporal"
"TID_CTRL_ZOOMIN","Acercar"
"TID_CTRL_ZOOMOUT","Alejar"
"TID_CTRL_NEXT_SELECTION","Siguiente selección"
"TID_CTRL_PREV_SELECTION","Selección anterior"
"TID_CTRL_REPLAY_FF","Avanzar repetición"
"TID_CTRL_REPLAY_REWIND","Rebobinar repetición"
"TID_CTRL_SHOW_SHIP_MODULES","Mostrar todos los módulos de las naves"
