"TID_INTRO_MESSAGE_TITLE","BIENVENUE DANS HADES' STAR"
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","Sélectionnez votre scanner d'étoile rouge, puis cliquez sur le bouton Améliorer en bas de l'écran."
"TID_OBJECTIVE_GAIN_INFLUENCE","GAGNER DE L'INFLUENCE"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","Gagnez un total de {0} d'influence en menant des missions d'étoile rouge."
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","Commencez une nouvelle recherche d'étoile rouge à l'aide de votre scanner d'étoile rouge. Une fois l'étoile détectée, envoyez des cuirassés et des vaisseaux de transport pour vaincre les forces Cerbères et récupérer des artéfacts. L'influence sera attribuée quand l'étoile rouge sera devenue une supernova."
"TID_OBJ_UPGRADE_MINER","AMÉLIORER LES VAISSEAUX DE FORAGE"
"TID_OBJ_UPGRADE_MINER_DESCR","Améliorez la conception de vos vaisseaux de forage au niveau {0}."
"TID_OBJ_UPGRADE_BATTLESHIP","AMÉLIOREZ VOS CUIRASSÉS"
"TID_OBJ_UPGRADE_BATTLESHIP_DESCR","Améliorez la conception de vos cuirassés au niveau {0}."
"TID_OBJ_UPGRADE_TRANSPORT","AMÉLIOREZ VOS VAISSEAUX DE TRANSPORT"
"TID_OBJ_UPGRADE_TRANSPORT_DESCR","Améliorez la conception de vos vaisseaux de transport au niveau {0}."
"TID_OBJ_UPGRADE_SHIP_DESIGN_HINT","Il est important d'améliorer les conceptions de vos vaisseaux à mesure que votre Empire s'étend. Les vaisseaux de niveau supérieur sont plus résistants et peuvent être équipés de plus de modules."
"TID_OBJ_SHIPMENTS_HINT","Utilisez des vaisseaux de transport afin d'aller sur vos planètes et lunes pour y ramasser des cargaisons. La barre remplie au-dessus de la planète affiche la quantité de cargaisons qu'elle contient.\n\nUne fois les cargaisons ramassées, sélectionnez le vaisseau de transport et déplacez-le vers la destination de cargaison en surbrillance."
"TID_OBJ_REVEAL_SECTOR","S'ÉTENDRE DANS UN NOUVEAU SECTEUR"
"TID_OBJ_REVEAL_SECTOR_DESCR","Utilisez votre scanner à courte portée pour découvrir un nouveau secteur dans votre système stellaire."
"TID_OBJ_REVEAL_SECTOR_HINT","Sélectionnez votre scanner à courte portée, puis touchez le bouton DÉVOILER en bas de l'écran."
"TID_OBJ_COLONIZE_PLANET","COLONISEZ UNE NOUVELLE PLANÈTE"
"TID_OBJ_COLONIZE_PLANET_DESCR","Amenez n'importe quel vaisseau sur une planète fraîchement découverte pour la coloniser."
"TID_OBJ_COLONIZE_PLANET_HINT","Sélectionnez n'importe quel vaisseau et déplacez-le vers la planète qui vient d'être découverte. Puis sélectionnez la planète et choisissez l'ordre Coloniser."
"TID_OBJ_CLEAR_CERB_HOME_STAR","ÉLIMINER LES FORCES CERBÈRES"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","Détruisez tous les vaisseaux Cerbères dans votre système stellaire."
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","Envoyez vos cuirassés près des vaisseaux Cerbères rouges pour les détruire. Les cuirassés qui restent ensemble ont de meilleures chances de réussir.\n\nSi vous n'avez pas la capacité de flotte pour construire plus de cuirassés, essayez d'améliorer votre chantier spatial."
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","Obtenez un total de {0} d'influence."
"TID_OBJ_RESEARCH_HINT","Commencez une recherche d'étoile rouge à l'aide de votre scanner d'étoile rouge. Envoyez vos cuirassés et vos vaisseaux de transport pour recevoir les artéfacts requis trouvés sur les planètes. Les artéfacts peuvent ensuite être rapportés à votre station de recherche où ils pourront être étudiés automatiquement."
"TID_OBJ_SALVAGE_HINT","Commencez une recherche d'étoile rouge à l'aide de votre scanner d'étoile rouge. Envoyez vos cuirassés et vos vaisseaux de transport pour recevoir les artéfacts requis trouvés sur les planètes. Les artéfacts peuvent ensuite être rapportés à votre station de recherche où ils pourront être démantelés."
"TID_USE_DESTINY_NO_SANCT","Utilisez DESTINÉE sur une étoile rouge de niveau {0} ou supérieur."
"TID_DELIVER_SHIPMENT_BATCH","LIVRER DES CARGAISONS"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","Chargez au moins {0} cargaisons ayant la même destination dans un vaisseau de transport, puis livrez-les. Recommencez {1} fois."
"TID_OBJ_USE_DRONE_DESCR","Utilisez {0} sur une étoile rouge de niveau {1} ou supérieur."
"TID_PT_UPGRADE_PLANETS","AMÉLIORER DES PLANÈTES"
"TID_PT_UPGRADE_PLANETS_DESCR","Améliorez toutes vos planètes au niveau {0}."
"TID_PT_UPGRADE_PLANETS_HINT","Sélectionnez chaque planète, puis cliquez sur le bouton Améliorer en bas de l'écran. Si vous avez besoin de plus de crédits pour effectuer l'amélioration, vous pouvez livrer plus de cargaisons avec vos vaisseaux de transport."
"TID_PT_FILL_RESEARCH","REMPLIR LA STATION DE RECHERCHE"
"TID_PT_FILL_RESEARCH_DESCR","Remplissez votre station de recherche d'artéfacts trouvés sur les étoiles rouges."
"TID_PT_FILL_RESEARCH_DESCR_PARTIAL","Rapportez au moins 4 artéfacts d'étoile rouge à votre station de recherche."
"TID_CONSTRUCT_SPACE_STATION","CONSTRUIRE LA STATION SPATIALE"
"TID_OBJ_SECOND_SRS_DESCR","Construisez un deuxième scanner à courte portée."
"TID_OBJ_SECOND_SRS_HINT","Sélectionnez une planète de niveau 3 ou plus. Appuyez sur le bouton CONSTRUIRE en bas de l'écran. Faites défiler la liste de construction et sélectionnez SCANNER À COURTE PORTÉE."
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","Construisez une station de récolte d'étoiles."
"TID_OBJ_EARN_CREDITS","GAGNER DES CRÉDITS"
"TID_OBJ_EARN_CREDITS_DESCR","Gagnez un total de {0} crédits en livrant des cargaisons de planète ou de lune."
"TID_OBJ_USE_RELAY","UTILISEZ UN RELAIS DE CARGAISON"
"TID_OBJ_USE_RELAY_DESCR","Construisez un RELAIS DE CARGAISON et utilisez-le pour livrer immédiatement les cargaisons d'un secteur."
"TID_OBJ_INSTALL_MODULE","INSTALLER UN MODULE"
"TID_OBJ_INSTALL_MODULE_DESCR","Déverrouillez l'arme LASER et installez-la sur un cuirassé."
"TID_OBJ_INSTALL_ALPHA_SHIELD","INSTALLEZ LE BOUCLIER ALPHA"
"TID_OBJ_INSTALL_ALPHA_SHIELD_DESCR","Déverrouillez le module BOUCLIER ALPHA et installez-le sur un cuirassé."
"TID_USE_SHIPMENTBEAM","Utilisez le RAYON DE CARGAISON pour ramasser {0} cargaisons à distance."
"TID_USE_BLASTSHIELD","Absorbez {0} dégâts de zone grâce au BOUCLIER BALISTIQUE."
"TID_USE_MININGDRONE","Livrez {0} hydrogènes à l'aide d'un DRONE DE FORAGE."
"TID_USE_GENESIS","Utilisez GENÈSE pour créer {0} nouvelles ceintures d'astéroïdes."
"TID_USE_OFFLOAD","Livrez {0} cargaisons avec DÉCHARGEMENT."
"TID_WIN_BS_WITH_MODULE","REMPORTEZ UNE ÉTOILE BLEUE AVEC UN MODULE"
"TID_WIN_BS_WITH_MODULE_DESCR","Remportez une étoile bleue en utilisant un cuirassé équipé de {0}."
"TID_OBJ_START_BLS_WITH_MODULE","COMMENCEZ UNE ÉTOILE BLEUE AVEC UN MODULE"
"TID_OBJ_START_BLS_WITH_MODULE_DESCR","Commencez à chercher une étoile bleue en utilisant un cuirassé équipé de {0}."
"TID_OBJ_WIN_BLS_WITH_MODULE","REMPORTEZ UNE ÉTOILE BLEUE AVEC UN MODULE"
"TID_OBJ_WIN_BLS_WITH_MODULE_DESCR","Remportez une étoile bleue en utilisant un cuirassé équipé de {0}."
"TID_EARN_FRAGMENTS","OBTENEZ DES FRAGMENTS D'ÉTOILE BLEUE"
"TID_EARN_FRAGMENTS_DESCR","Obtenez {0} fragments d'étoile en participant à des missions d'étoile bleue."
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE","AMÉLIORER N'IMPORTE QUELLE PLANÈTE"
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE_DESCR","Commencez à améliorer n'importe laquelle de vos planètes."
"TID_OBJECTIVE_START_RESEARCH","LANCER LA RECHERCHE D'ARTÉFACT"
"TID_OBJECTIVE_START_RESEARCH_DESCR","Déplacez n'importe lequel de vos artéfacts vers votre station de recherche pour commencer la recherche."
"TID_OBJECTIVE_PROGRAM_MINER","ÉTABLIR UNE TRAJECTOIRE DE FORAGE"
"TID_OBJECTIVE_PROGRAM_MINER_DESCR","Choisissez les secteurs que vos vaisseaux de forage couvriront automatiquement."
"TID_OBJ_PROGRAM_MINER_HINT","Sélectionnez votre vaisseau de forage. Appuyez sur l'ordre ÉTABLIR UNE TRAJECTOIRE DE FORAGE en bas de l'écran. Sélectionnez les secteurs que doit couvrir votre vaisseau de forage."
"TID_OBJECTIVE_UPGRADE_TECH","DÉVERROUILLER OU AMÉLIORER UN MODULE"
"TID_OBJECTIVE_UPGRADE_TECH_DESCR","La page de modules sert à déverrouiller un nouveau module ou à en améliorer un déjà déverrouillé."
"TID_OBJECTIVE_UPGRADE_TECH_HINT","Ouvrez la page de modules en cliquant sur le bouton situé au coin gauche de l'écran. Sélectionnez le module que vous souhaitez déverrouiller ou améliorer puis lancez le processus en appuyant sur le bouton en bas de l'écran."
"TID_OBJ_WIN_RS","REMPORTEZ UNE ÉTOILE ROUGE DE NIVEAU {0}"
"TID_OBJ_WIN_RS_DESCR","Détruisez des vaisseaux Cerbères et ramassez des artéfacts jusqu'à ce que la barre de score de l'étoile rouge soit remplie."
"TID_OBJ_WIN_RS_HINT","Si vous avez du mal à accomplir cet objectif, envisagez de rejoindre une corporation active."
"TID_OBJ_BUILD_BLS_SCANNER","OBTENIR L'ACCÈS AUX ÉTOILES BLEUES"
"TID_OBJ_BUILD_BLS_SCANNER_DESCR","Construisez un scanner d'étoile bleue sur l’anomalie que vous venez de découvrir."
"TID_OBJ_BUILD_BLS_SCANNER_DESCR_HINT","Sélectionnez l'anomalie bleue dans votre système stellaire. Sélectionnez l'ordre AMÉLIORER pour construire un scanner d'étoile bleue par-dessus."
"TID_DN_FIRST_OBJECTIVE_GOAL_TITLE","Améliorer en DARK NEBULA"
"TID_DN_FIRST_OBJECTIVE_GOAL_DESCR","Merci de soutenir Hades' Star ! Validez cet objectif pour commencer une nouvelle série d'objectifs quotidiens pour DARK NEBULA."
"TID_TUTORIAL_DIALOG_TITLE","GUIDES RAPIDES"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT","Déplacements en combat"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT_TEXT","Les sentinelles Cerbères sont extrêmement dangereuses lorsqu'elles sont cachées derrière des Gardiens et qu'elles tirent sur votre vaisseau sans interruption. Veillez à toujours placer vos cuirassés de sorte qu'ils visent les sentinelles avant les Gardiens."
"TID_TUTORIAL_ITEM_ACTIVATING_MODULES","Activer les modules"
"TID_TUTORIAL_ITEM_SHIPMENTS","Économie de l'étoile jaune"
"TID_TUTORIAL_ITEM_SHIPMENTS_TEXT","La livraison de cargaisons à l'aide de vaisseaux de transport et de votre station relais de cargaison est primordiale pour votre revenu de crédits quotidien. Assurez-vous d'améliorer vos planètes, stations d'échange et modules de transport afin de maximiser votre revenu.\n\nVos vaisseaux de forage doivent récupérer de l'hydrogène dans les secteurs déverrouillés au cours de la journée. Les modules de forage et les stations peuvent améliorer votre revenu d'hydrogène plus tard dans le jeu. Surveillez vos réserves d'hydrogène lorsque vous livrez des cargaisons et que vous prévoyez des voyages vers une étoile rouge."
"TID_TUTORIAL_ITEM_BLS","Économie de l'étoile bleue"
"TID_TUTORIAL_ITEM_BLS_TEXT","Participez quotidiennement à des étoiles bleues pour obtenir d'importants revenus de crédits et d'hydrogène, même si vous ne gagnez aucune compétition."
"TID_TUTORIAL_ITEM_RS","Économie de l'étoile rouge"
"TID_TUTORIAL_ITEM_RS_TEXT","Les étoiles rouges offrent un revenu de crédits quotidien non négligeable. Assurez-vous d'envoyer un vaisseau de forage à la ceinture d'astéroïdes riches brillante qui apparaît une fois par jour.\n\nLes artéfacts récupérés sur les étoiles rouges sont également essentiels pour améliorer les modules."
"TID_TUTORIAL_ITEM_WS","Étoiles blanches"
"TID_TUTORIAL_ITEM_WS_TEXT","Rejoignez une corporation active pour participer à une étoile blanche, un mode de combat et de gestion des ressources lent et tactique. Les étoiles blanches permettent à l'équipe de gagner de l'EXP de corporation permettant aux membres de cette dernière de profiter de multiples bénéfices, notamment de meilleurs artéfacts dans les étoiles rouges."
"TID_LINK_ALLIANCE_AWARD","Votre corporation a été associée à BATTLESHIP APOLLO ! Vous avez reçu <sprite name=''pc''> <c3>{0}</color>"
"TID_LINK_ALLIANCE_LINK_BSA_PROMPT","Associer à BATTLESHIP APOLLO"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_TITLE","ASSOCIER UNE CORPORATION"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_INFO","Entrez votre code d'association. Pour générer un code d'association, vous devez être officier d'une corporation sur BATTLESHIP APOLLO."
"TID_LINK_ALLIANCE_NOT_OFFICER","Demandez à un officier de votre corporation pour plus d'informations sur le processus d'association avec BATTLESHIP APOLLO."
"TID_LINK_ALLIANCE_INVALID_LINK_CODE","Code d'association introuvable, veuillez réessayer."
"TID_ABOUT_BSA_DLG","BATTLESHIP APOLLO"
"TID_ABOUT_BSA_TEXT","Découvrez le nouveau jeu de combat tactique de la galaxie d'Hades. Personnalisez vos cuirassés avec des capacités spéciales et des tourelles uniques, et choisissez la meilleure disposition pour les envoyer au combat."
"TID_DOWNLOAD_BSA","TÉLÉCHARGER BATTLESHIP APOLLO"
"TID_LINK_ERROR_NOT_OFFICER","Vous devez être officier pour initier le processus d'association."
"TID_LINK_ERROR_ALREADY_LINKED","Votre corporation a déjà été associée."
"TID_LINK_ERROR_GENERIC","Impossible d'associer ces corporations. Veuillez réessayer ultérieurement."
"TID_LINK_SUCCESS","Votre corporation a été associée avec succès."
"TID_LINK_REWARD_DESCR","Une fois l'association réussie, tous les membres de votre corporation dans les deux jeux recevront {0} cristaux."
"TID_LINK_ALLIANCE_AWARD_EMAIL","Votre corporation a été associée à BATTLESHIP APOLLO ! Vous avez reçu <sprite name=''pc''> <c3>{0}</color>\n\n<style=Link><link=''https://www.battleship-apollo.com/play.html''>TÉLÉCHARGER BATTLESHIP APOLLO</link></style>"
"TID_PC_SHIPS_LIST","TOUS LES VAISSEAUX"
"TID_PC_NEW_SHIP","NOUVEAU VAISSEAU"
"TID_SHIP_LIST_STAR_CURRENT","ÉTOILE ACTUELLE"
"TID_SHIP_LIST_STAR_OTHER","AUTRES ÉTOILES"
"TID_RETURN_HOME_TOOLTIP","RETOURNER SUR L'ÉTOILE PRINCIPALE"
"TID_VISIT_WS_TOOLTIP","ALLER À L'ÉTOILE BLANCHE"
"TID_VISIT_RS_TOOLTIP","ALLER À L'ÉTOILE ROUGE"
"TID_VISIT_BS_TOOLTIP","ALLER À L'ÉTOILE BLEUE"
"TID_TOGGLE_CHAT_TOOLTIP","ACTIVER / DÉSACTIVER LA DISCUSSION"
"TID_VERT_SYNC","Synchro verticale"
"TID_UI_SCALE","Taille de l'interface utilisateur"
"TID_LIMIT_FRAMERATE","Limite d'images par secondes"
"TID_CONFIGURE_CONTROLS","Configurer les commandes"
"TID_VIEW_CONTROLS","Voir les commandes"
"TID_CONTROLS_DIALOG","COMMANDES"
"TID_CTRL_DLG_SELECTION_INFO","Infos de la sélection"
"TID_CTRL_DLG_SEL_ACTION_1","Action de sélection 1"
"TID_CTRL_DLG_SEL_ACTION_2","Action de sélection 2"
"TID_CTRL_DLG_ACTIVATE_MODULE_1","Activer le module 1"
"TID_CTRL_DLG_ACTIVATE_MODULE_2","Activer le module 2"
"TID_CTRL_DLG_SAVE_SHIP","Sauvegarder le vaisseau sélectionné sur l'emplacement #"
"TID_CTRL_DLG_RECALL_SHIP","Sélectionner le vaisseau sauvegardé sur l'emplacement #"
"TID_CTRL_DLG_CAMERA_UP","Déplacer la caméra vers le haut"
"TID_CTRL_DLG_CAMERA_DOWN","Déplacer la caméra vers le bas"
"TID_CTRL_DLG_CAMERA_LEFT","Déplacer la caméra vers la gauche"
"TID_CTRL_DLG_CAMERA_RIGHT","Déplacer la caméra vers la droite"
"TID_CTRL_DLG_OPEN_TECH","Ouvrez la fenêtre MODULES"
"TID_CTRL_DLG_OPEN_LDB","Ouvrir la fenêtre Classements"
"TID_CTRL_DLG_OPEN_MESSAGES","Ouvrez la fenêtre SOCIAL"
"TID_CTRL_DLG_OPEN_CURRENT_STAR","Ouvrir la fenêtre Étoile actuelle"
"TID_CTRL_DLG_OPEN_YOUR_EMPIRE","Ouvrir la fenêtre Votre empire"
"TID_CTRL_DLG_OPEN_ADD_RESOURCES","Ouvrir la fenêtre Ajouter ressources"
"TID_CTRL_DLG_GOTOACTIVE_RS","Aller à l'étoile rouge active"
"TID_CTRL_DLG_GOTOACTIVE_BS","Aller à l'étoile bleue active"
"TID_CTRL_DLG_GOTOACTIVE_WS","Aller à l'étoile blanche active"
"TID_CTRL_DLG_RETURN_HOME","Retourner à l'étoile d'origine"
"TID_CTRL_SELECT_SHIPYARD","Sélectionner un chantier spatial"
"TID_CTRL_SELECT_RESEARCH","Sélectionner une station de recherche"
"TID_CTRL_SELECT_RS_SCANNER","Sélectionner un scanner d'étoile rouge"
"TID_CTRL_SELECT_BS_SCANNER","Sélectionner un scanner d'étoile bleue"
"TID_CTRL_SELECT_WS_SCANNER","Sélectionner un scanner d'étoile blanche"
"TID_CTRL_SELECT_RELAY","Sélectionner un relais de cargaison"
"TID_CTRL_SELECT_MODULATOR","Sélectionner le modulateur temporel"
"TID_CTRL_ZOOMIN","Zoomer"
"TID_CTRL_ZOOMOUT","Dézoomer"
"TID_CTRL_NEXT_SELECTION","Sélection suivante"
"TID_CTRL_PREV_SELECTION","Sélection précédente"
"TID_CTRL_REPLAY_FF","Replay accéléré"
"TID_CTRL_REPLAY_REWIND","Replay rembobiné"
"TID_CTRL_REPLAY_PAUSE","Replay en pause"
"TID_CTRL_SHOW_SHIP_MODULES","Afficher tous les modules du vaisseau"
"TID_DN_WELCOME_TO_DARK_NEBULA","Bienvenue dans Hades' Star : DARK NEBULA !\n\nIl s'agit de la plus grande mise à jour jamais réalisée pour Hades' Star. Votre compte existant a été mis à niveau, et vous pourriez voir des messages supplémentaires dans votre boîte de réception concernant des changements majeurs qui vous concernent. Pour plus d'informations sur les nouvelles fonctionnalités, les changements et les corrections de bugs apportés par cette mise à jour, visitez blog.hadesstar.com.\n\nAppuyez sur ACCEPTER pour réclamer un cadeau <sprite name=''pc''> <c1>{0}</color>. MERCI de soutenir Hades' Star !"
"TID_DN_HS_CRYSTAL_AWARD","Pour vous aider à vous lancer plus rapidement dans DARK NEBULA, nous attribuons des cristaux supplémentaires à votre compte.\n\nAppuyez sur ACCEPTER pour réclamer un <sprite name=''pc''> <c1>{0}</color> cadeau.\n\nMerci de soutenir le jeu !"
"TID_DELETE_DN_MESSAGE_CONFIRM","Ce message contient des informations importantes concernant la mise à jour de votre compte sur Dark Nebula. Êtes-vous sûr de vouloir le supprimer ?"
"TID_SANCTUARY_DELETED_INFO","Le module SANCTUAIRE a été désinstallé de tous vos vaisseaux. Tous les vaisseaux rentreront désormais en toute sécurité à la maison lorsqu'ils seront détruits au combat dans n'importe quel type d'étoile, sauf s'ils se trouvent dans les nouvelles ÉTOILES ROUGES SOMBRES. Les vaisseaux pris dans une supernova dans une étoile rouge ou blanche seront perdus définitivement."
"TID_DN_STAR_HARVESTER","Votre Modulateur Temporel a été remplacé par un RÉCOLTEUR D'ÉTOILES de niveau {0}. Le RÉCOLTEUR D'ÉTOILES doit être activé quotidiennement pour découvrir des champs d'astéroïdes supplémentaires dans votre système."
"TID_DN_TRADE_STATION_REMOVED","Une ou plusieurs de vos STATIONS D'ÉCHANGE ont été supprimées car elles enfreignaient les nouvelles règles de placement. Utilisez le menu de Construction pour replacer gratuitement vos stations. Après le placement, les stations seront immédiatement restaurées à leur niveau d'amélioration précédent."
