"TID_INTRO_MESSAGE_TITLE","BOAS-VINDAS AO HADES' STAR"
"TID_OBJECTIVE_SALVAGE_DETAILS","Quando você tiver mais Artefatos do que a Estação de Pesquisa pode armazenar, reciclar alguns pode reforçar a sua renda."
"TID_OBJECTIVE_DO_RESEARCH","PESQUISE UM ARTEFATO"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","Construa uma Estação de Pesquisa para entregar e pesquisar o Artefato recuperado na Estrela Vermelha."
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","Uma Estação de Pesquisa pode ser usada para depositar Artefatos recuperados em Estrelas Vermelhas. Após depositá-los, a pesquisa dos Artefatos começará automaticamente."
"TID_OBJECTIVE_USE_RELAY_TEXT","O TRANSMISSOR DE CARGA pode ser usado para instantaneamente entregar todos os carregamentos armazenados em um setor, por um custo de Hidrogênio adicional. Microgerenciar seus cargueiros para entregas manuais ainda pode fazer sentido se você quer maximizar a sua renda diária."
"TID_OBJECTIVE_DO_INSTALL_MODULE","INSTALE UM MÓDULO"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","Instale o módulo recém-descoberto de EXPANSÃO DO COMPARTIMENTO DE CARGA em 2 cargueiros."
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","Módulos que foram pesquisados ainda devem ser instalados nas naves individualmente."
"TID_OBJECTIVE_UPGRADE_ALL_PLANETS_TEXT","Melhorar seus planetas é essencial para a sua economia. A tela de Lista de Planetas pode ajudar a organizar suas melhorias."
"TID_OBJ_DELIVER_SHIPMENTS","ENTREGUE CARREGAMENTOS"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","Use cargueiros para entregar {0} carregamentos planetários."
"TID_OBJECTIVE_UPGRADE_PLANET","MELHORE SEU PLANETA"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","Melhore {0} para o nível {1}."
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","Selecione seu planeta, depois clique no botão Melhorar na parte inferior da tela."
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","Selecione seu estaleiro, depois clique no botão Melhorar na parte inferior da tela."
"TID_OBJECTIVE_UPGRADE_TO_RS","DESBLOQUEIE ESTRELAS VERMELHAS DE NÍVEIS MAIS ALTOS"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","Melhore seu Sensor de Estrelas Vermelhas para o nível {0}."
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","Selecione seu Sensor de Estrelas Vermelhas, depois clique no botão Melhorar na parte inferior da tela."
"TID_OBJECTIVE_GAIN_INFLUENCE","GANHE INFLUÊNCIA"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","Ganhe um total de {0} de influência fazendo missões em Estrelas Vermelhas."
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","Comece uma nova busca de Estrela Vermelha com seu Sensor de Estrelas Vermelhas. Assim que uma estrela for detectada, envie encouraçados e cargueiros para derrotar forças Cerberus e recuperar Artefatos. Influência será premiada quando a Estrela Vermelha entrar em supernova."
"TID_OBJ_UPGRADE_MINER","MELHORE NAVES MINERADORAS"
"TID_OBJ_UPGRADE_MINER_DESCR","Melhore o modelo das suas naves mineradoras para o nível {0}."
"TID_OBJ_UPGRADE_BATTLESHIP","MELHORAR ENCOURAÇADOS"
"TID_OBJ_UPGRADE_BATTLESHIP_DESCR","Melhore o modelo dos seus encouraçados para o nível {0}."
"TID_OBJ_UPGRADE_TRANSPORT","MELHORAR CARGUEIROS"
"TID_OBJ_UPGRADE_TRANSPORT_DESCR","Melhore o modelo dos seus cargueiros para o nível {0}."
"TID_OBJ_UPGRADE_SHIP_DESIGN_HINT","Com o crescimento do seu Império, é importante melhorar o modelo das naves. Níveis maiores dão naves mais fortes que podem carregar mais módulos."
"TID_OBJ_SHIPMENTS_HINT","Use cargueiros para ir aos seus planetas e luas para recolher carregamentos. A barra preenchida acima do planeta exibe quantos carregamentos ele possui.\n\nApós recolher os carregamentos, selecione o cargueiro e mova-o para o destino do carregamento em destaque."
"TID_OBJ_REVEAL_SECTOR","EXPANDA PARA UM NOVO SETOR"
"TID_OBJ_REVEAL_SECTOR_DESCR","Use seu Sensor de curto alcance para revelar um novo setor no seu sistema estelar."
"TID_OBJ_REVEAL_SECTOR_HINT","Selecione seu Sensor de curto alcance, depois pressione o botão REVELAR na parte inferior da tela."
"TID_OBJ_COLONIZE_PLANET","COLONIZE UM NOVO PLANETA"
"TID_OBJ_COLONIZE_PLANET_DESCR","Leve qualquer nave para o planeta recém-descoberto para colonizá-lo."
"TID_OBJ_COLONIZE_PLANET_HINT","Selecione qualquer nave e leve-a para o seu planeta recém-descoberto. Então, selecione o planeta e escolha o comando Colonizar."
"TID_OBJ_CLEAR_CERB_HOME_STAR","ELIMINE AS FORÇAS CERBERUS"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","Destrua todas as naves Cerberus no seu sistema estelar."
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","Envie seus encouraçados para perto das naves Cerberus vermelhas para destruí-las. Os encouraçados que ficam em grupo têm maior chance de sucesso.\n\nCaso sua capacidade da frota não possibilite construir mais encouraçados, experimente melhorar seu estaleiro."
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","Atinja um total de {0} de influência."
"TID_OBJ_RESEARCH_HINT","Comece uma busca de Estrela Vermelha com seu Sensor de Estrelas Vermelhas. Envie seus encouraçados e cargueiros para receber os Artefatos necessários dos planetas. Os Artefatos podem ser levados a sua Estação de Pesquisa, onde serão pesquisados automaticamente."
"TID_OBJ_SALVAGE_HINT","Comece uma busca de Estrela Vermelha com seu Sensor de Estrelas Vermelhas. Envie seus encouraçados e cargueiros para receber os Artefatos necessários dos planetas. Os Artefatos podem ser levados a sua Estação de Pesquisa, onde podem ser reciclados."
"TID_USE_DESTINY_NO_SANCT","Use DESTINO em uma Estrela Vermelha de nível {0} ou superior."
"TID_DELIVER_SHIPMENT_BATCH","ENTREGUE CARREGAMENTOS"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","Carregue um cargueiro com pelo menos {0} carregamentos que possuem o mesmo destino, e entregue-os. Repita {1} vezes."
"TID_OBJ_USE_DRONE_DESCR","Use {0} em uma Estrela Vermelha de nível {1} ou superior."
"TID_PT_UPGRADE_PLANETS","MELHORE PLANETAS"
"TID_PT_UPGRADE_PLANETS_DESCR","Melhore todos os seus planetas para o nível {0}."
"TID_PT_UPGRADE_PLANETS_HINT","Selecione cada planeta, depois clique no botão Melhorar na parte inferior da tela. Se precisar de mais Créditos para realizar a melhoria, você pode entregar mais carregamentos usando seus cargueiros."
"TID_PT_FILL_RESEARCH","OCUPE SUA ESTAÇÃO DE PESQUISA"
"TID_PT_FILL_RESEARCH_DESCR","Ocupe sua Estação de Pesquisa com Artefatos recuperados em Estrelas Vermelhas."
"TID_PT_FILL_RESEARCH_DESCR_PARTIAL","Leve pelo menos 4 Artefatos de Estrela Vermelha para a sua Estação de Pesquisa."
"TID_CONSTRUCT_SPACE_STATION","CONSTRUIR ESTAÇÃO ESPACIAL"
"TID_OBJ_SECOND_SRS_DESCR","Construa um segundo Sensor de curto alcance."
"TID_OBJ_SECOND_SRS_HINT","Selecione um planeta nível 3 ou superior. Pressione o botão CONSTRUIR na parte inferior da tela. Acesse a lista de construção e selecione SENSOR DE CURTO ALCANCE."
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","Construa uma Estação Colhedora de Estrela."
"TID_OBJ_EARN_CREDITS","GANHE CRÉDITOS"
"TID_OBJ_EARN_CREDITS_DESCR","Ganhe um total de {0} Créditos entregando carregamentos a planetas ou luas."
"TID_OBJ_USE_RELAY","USE O TRANSMISSOR DE CARGA"
"TID_OBJ_USE_RELAY_DESCR","Construa um TRANSMISSOR DE CARGA e use-o para entregar imediatamente os carregamentos de um setor."
"TID_OBJ_INSTALL_MODULE","INSTALAR MÓDULO"
"TID_OBJ_INSTALL_MODULE_DESCR","Desbloqueie a arma LASER e instale-a em um encouraçado."
"TID_OBJ_INSTALL_ALPHA_SHIELD","INSTALE O ESCUDO ALFA"
"TID_OBJ_INSTALL_ALPHA_SHIELD_DESCR","Desbloqueie o módulo de ESCUDO ALFA e instale-o em um encouraçado."
"TID_USE_SHIPMENTBEAM","Use TELETRANSPORTE DE CARGA para recolher {0} carregamentos remotamente."
"TID_USE_BLASTSHIELD","Absorva {0} de dano de área usando o ESCUDO DE BALÍSTICO."
"TID_USE_MININGDRONE","Entregue {0} de Hidrogênio usando o DRONE MINERADOR."
"TID_USE_GENESIS","Use GÊNESIS para criar {0} novos campos de asteroides."
"TID_USE_OFFLOAD","Entregue {0} carregamentos usando DESCARREGAR."
"TID_WIN_BS_WITH_MODULE","VENÇA UMA ESTRELA AZUL COM MÓDULOS"
"TID_WIN_BS_WITH_MODULE_DESCR","Vença uma Estrela Azul usando um encouraçado equipado com {0}."
"TID_OBJ_START_BLS_WITH_MODULE","COMECE UMA ESTRELA AZUL COM MÓDULOS"
"TID_OBJ_START_BLS_WITH_MODULE_DESCR","Comece uma busca de Estrela Azul usando um encouraçado equipado com {0}."
"TID_OBJ_WIN_BLS_WITH_MODULE","VENÇA UMA ESTRELA AZUL COM MÓDULOS"
"TID_OBJ_WIN_BLS_WITH_MODULE_DESCR","Vença uma Estrela Azul usando um encouraçado equipado com {0}."
"TID_EARN_FRAGMENTS","GANHE FRAGMENTOS ESTELARES AZUIS"
"TID_EARN_FRAGMENTS_DESCR","Ganhe um total de {0} Fragmentos Estelares participando de missões nas Estrelas Azuis."
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE","MELHORE QUALQUER PLANETA"
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE_DESCR","Comece uma melhoria para qualquer um de seus planetas."
"TID_OBJECTIVE_START_RESEARCH","COMECE UMA PESQUISA DE ARTEFATO"
"TID_OBJECTIVE_START_RESEARCH_DESCR","Mova qualquer Artefato para a sua Estação de Pesquisa para que a pesquisa comece."
"TID_OBJECTIVE_PROGRAM_MINER","DEFINA UMA ROTA DE MINERADORA"
"TID_OBJECTIVE_PROGRAM_MINER_DESCR","Defina os setores que a sua mineradora automaticamente cobrirá."
"TID_OBJ_PROGRAM_MINER_HINT","Selecione sua mineradora. Na parte inferior da tela, selecione o comando DEFINIR ROTA DE MINERAÇÃO. Selecione os setores que quer que a sua mineradora cubra."
"TID_OBJECTIVE_UPGRADE_TECH","DESBLOQUEIE OU MELHORE UM MÓDULO"
"TID_OBJECTIVE_UPGRADE_TECH_DESCR","Use a página de módulos para começar a desbloquear um novo módulo ou melhorar um desbloqueado."
"TID_OBJECTIVE_UPGRADE_TECH_HINT","Abra a página de módulos clicando no botão no canto inferior esquerdo. Selecione o módulo que quer desbloquear ou melhorar, e então comece o processo ao pressionar o botão na parte inferior da tela."
"TID_OBJ_WIN_RS","VENÇA EM UMA ESTRELA VERMELHA NÍVEL {0}"
"TID_OBJ_WIN_RS_DESCR","Destrua naves Cerberus suficientes e pegue Artefatos até encher a barra de pontuação da Estrela Vermelha."
"TID_OBJ_WIN_RS_HINT","Se está com dificuldade em terminar este Objetivo, entrar em uma Corporação ativa pode ajudar."
"TID_OBJ_BUILD_BLS_SCANNER","GANHE ACESSO A ESTRELAS AZUIS"
"TID_OBJ_BUILD_BLS_SCANNER_DESCR","Construa um Sensor de Estrelas Azuis na Anomalia que acabou de descobrir."
"TID_OBJ_BUILD_BLS_SCANNER_DESCR_HINT","Selecione a Anomalia azul no seu sistema estelar. Selecione o comando MELHORAR para construir um Sensor de Estrelas Azuis nela."
"TID_DN_FIRST_OBJECTIVE_GOAL_TITLE","Melhore para DARK NEBULA"
"TID_DN_FIRST_OBJECTIVE_GOAL_DESCR","Obrigado por apoiar Hades' Star! Resgate este Objetivo para começar uma nova sequência de Objetivos diários para DARK NEBULA."
"TID_TUTORIAL_DIALOG_TITLE","GUIAS RÁPIDOS"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT","Movimento de combate"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT_TEXT","Sentinelas Cerberus são extremamente perigosas quando podem se esconder atrás de Guardiãs e atirar na sua nave de modo ininterrupto. Sempre manobre os seus encouraçados para que atinjam Sentinelas antes de Guardiãs."
"TID_TUTORIAL_ITEM_ACTIVATING_MODULES","Ativando módulos"
"TID_TUTORIAL_ITEM_SHIPMENTS","Economia da Estrela Amarela"
"TID_TUTORIAL_ITEM_SHIPMENTS_TEXT","Entregar carregamentos com cargueiros e sua estação de Transmissor de Carga é essencial para sua renda diária de Créditos. Certifique-se de melhorar seus planetas, Estações Comerciais e módulos de cargueiro para maximizar a renda.\n\nSuas naves mineradoras devem estar coletando Hidrogênio de setores desbloqueados durante o dia. Módulos de mineração e estações podem aumentar a renda de Hidrogênio mais tarde no jogo. Fique de olho nas suas reservas de Hidrogênio ao entregar carregamentos e planejar investidas a Estrelas Vermelhas."
"TID_TUTORIAL_ITEM_BLS","Economia da Estrela Azul"
"TID_TUTORIAL_ITEM_BLS_TEXT","Participar em Estrelas Azuis diariamente fornece uma renda diária de Crédito e Hidrogênio importante, mesmo quando você não ganha nenhuma partida."
"TID_TUTORIAL_ITEM_RS","Economia da Estrela Vermelha"
"TID_TUTORIAL_ITEM_RS_TEXT","Estrelas Vermelhas oferecem uma renda diária significativa de Crédito. Certifique-se de enviar uma nave mineradora ao campo de asteroides ricos brilhantes, que aparece uma vez por dia.\n\nArtefatos recuperados das Estrelas Vermelhas também são importantes para habilitar melhorias de módulos."
"TID_TUTORIAL_ITEM_WS","Estrelas Brancas"
"TID_TUTORIAL_ITEM_WS_TEXT","Entre em uma Corporação ativa para participar de Estrelas Brancas - um modo de combate e gerenciamento de recursos lento e estratégico. Estrelas Brancas permitem que a equipe colete EXP da Corporação, dando a cada membro da Corporação múltiplos benefícios, incluindo Artefatos melhores em Estrelas Vermelhas."
"TID_LINK_ALLIANCE_AWARD","Sua Corporação foi vinculada a BATTLESHIP APOLLO! Você recebeu <sprite name=''pc''> <c3>{0}</color>"
"TID_LINK_ALLIANCE_LINK_BSA_PROMPT","Vincular a BATTLESHIP APOLLO"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_TITLE","VINCULAR CORPORAÇÃO"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_INFO","Insira o código de vinculação. Você deve ser um Oficial numa Corporação de BATTLESHIP APOLLO para gerar um código de vinculação."
"TID_LINK_ALLIANCE_NOT_OFFICER","Peça mais informações sobre a vinculação com BATTLESHIP APOLLO para um Oficial da sua Corporação."
"TID_LINK_ALLIANCE_INVALID_LINK_CODE","Código de vinculação não encontrado. Tente de novo"
"TID_ABOUT_BSA_DLG","BATTLESHIP APOLLO"
"TID_ABOUT_BSA_TEXT","Vivencie o novo jogo de combate tático situado na galáxia de Hades. Personalize os Encouraçados com Torretas e habilidades especiais, e escolha a melhor configuração de caças para entrar em combate."
"TID_DOWNLOAD_BSA","BAIXAR BATTLESHIP APOLLO"
"TID_LINK_ERROR_NOT_OFFICER","Você deve ser um oficial para iniciar o processo de vinculação."
"TID_LINK_ERROR_ALREADY_LINKED","Sua Corporação já foi vinculada."
"TID_LINK_ERROR_GENERIC","Não é possível vincular as Corporações. Tente novamente mais tarde."
"TID_LINK_SUCCESS","Sua Corporação foi vinculada."
"TID_LINK_REWARD_DESCR","Os membros da Corporação em ambos jogos vão receber {0} Cristais após a vinculação."
"TID_LINK_ALLIANCE_AWARD_EMAIL","Sua Corporação foi vinculada a BATTLESHIP APOLLO! Você recebeu <sprite name=''pc''> <c3>{0}</color>\n\n<style=Link><link=''https://www.battleship-apollo.com/play.html''>BAIXAR BATTLESHIP APOLLO</link></style>"
"TID_PC_SHIPS_LIST","TODAS AS NAVES"
"TID_PC_NEW_SHIP","NOVA NAVE"
"TID_SHIP_LIST_STAR_CURRENT","ESTRELA ATUAL"
"TID_SHIP_LIST_STAR_OTHER","OUTRAS ESTRELAS"
"TID_RETURN_HOME_TOOLTIP","VOLTAR PARA CASA"
"TID_VISIT_WS_TOOLTIP","IR PARA ESTRELA BRANCA"
"TID_VISIT_RS_TOOLTIP","IR PARA ESTRELA VERMELHA"
"TID_VISIT_BS_TOOLTIP","IR PARA ESTRELA AZUL"
"TID_TOGGLE_CHAT_TOOLTIP","ATIVAR BATE-PAPO"
"TID_VERT_SYNC","V-Sync"
"TID_UI_SCALE","Tamanho da interface de usuário"
"TID_LIMIT_FRAMERATE","Limitar taxa de quadros"
"TID_CONFIGURE_CONTROLS","Configurar comandos"
"TID_VIEW_CONTROLS","Ver comandos"
"TID_CONTROLS_DIALOG","COMANDOS"
"TID_CTRL_DLG_SELECTION_INFO","Dados da seleção"
"TID_CTRL_DLG_SEL_ACTION_1","Ação da seleção 1"
"TID_CTRL_DLG_SEL_ACTION_2","Ação da seleção 2"
"TID_CTRL_DLG_ACTIVATE_MODULE_1","Ativar módulo 1"
"TID_CTRL_DLG_ACTIVATE_MODULE_2","Ativar módulo 2"
"TID_CTRL_DLG_SAVE_SHIP","Salvar nave selecionada no nicho #"
"TID_CTRL_DLG_RECALL_SHIP","Selecionar nave salvar no nicho #"
"TID_CTRL_DLG_CAMERA_UP","Mover a câmera para cima"
"TID_CTRL_DLG_CAMERA_DOWN","Mover a câmera para baixo"
"TID_CTRL_DLG_CAMERA_LEFT","Mover a câmera para a esquerda"
"TID_CTRL_DLG_CAMERA_RIGHT","Mover a câmera para a direita"
"TID_CTRL_DLG_OPEN_TECH","Abrir janela MÓDULOS"
"TID_CTRL_DLG_OPEN_LDB","Abrir janela Placar"
"TID_CTRL_DLG_OPEN_MESSAGES","Abrir janela SOCIAL"
"TID_CTRL_DLG_OPEN_CURRENT_STAR","Abrir janela Estrela Atual"
"TID_CTRL_DLG_OPEN_YOUR_EMPIRE","Abrir janela Seu Império"
"TID_CTRL_DLG_OPEN_ADD_RESOURCES","Abrir janela Adicionar Recursos"
"TID_CTRL_DLG_GOTOACTIVE_RS","Ir para Estrela Vermelha ativa"
"TID_CTRL_DLG_GOTOACTIVE_BS","Ir para Estrela Azul ativa"
"TID_CTRL_DLG_GOTOACTIVE_WS","Ir para Estrela Branca ativa"
"TID_CTRL_DLG_RETURN_HOME","Voltar para estrela de origem"
"TID_CTRL_SELECT_SHIPYARD","Selecionar Estaleiro"
"TID_CTRL_SELECT_RESEARCH","Selecionar Estação de Pesquisa"
"TID_CTRL_SELECT_RS_SCANNER","Selecionar Sensor de Estrelas Vermelhas"
"TID_CTRL_SELECT_BS_SCANNER","Selecionar Sensor de Estrelas Azuis"
"TID_CTRL_SELECT_WS_SCANNER","Selecionar Sensor de Estrelas Brancas"
"TID_CTRL_SELECT_RELAY","Selecionar Transmissor de Carga"
"TID_CTRL_SELECT_MODULATOR","Selecionar Modulador de Tempo"
"TID_CTRL_ZOOMIN","Ampliar"
"TID_CTRL_ZOOMOUT","Reduzir"
"TID_CTRL_NEXT_SELECTION","Seleção seguinte"
"TID_CTRL_PREV_SELECTION","Seleção anterior"
"TID_CTRL_REPLAY_FF","Avançar reprise"
"TID_CTRL_REPLAY_REWIND","Retroceder reprise"
"TID_CTRL_REPLAY_PAUSE","Pausar reprise"
"TID_CTRL_SHOW_SHIP_MODULES","Exibir todos os módulos"
"TID_DN_WELCOME_TO_DARK_NEBULA","Bem-vindo ao Hades' Star: DARK NEBULA!\n\nEste é o maior update já feito no Hades' Star. Sua conta existente foi atualizada e você poderá receber mensagens adicionais na caixa de entrada sobre mudanças importantes que afetam você. Para mais informações sobre os novos recursos, mudanças e correções de bugs trazidos por esta atualização, visite blog.hadesstar.com.\n\nPressione ACEITAR para receber um presente <sprite name=''pc''> <c1>{0}</color>. OBRIGADO por apoiar o Hades' Star!"
"TID_DN_HS_CRYSTAL_AWARD","Para ajudá-lo a começar a usar o DARK NEBULA mais rapidamente, estamos premiando sua conta com cristais adicionais.\n\nPressione ACEITAR para reivindicar um <sprite name=''pc''> <c1>{0}</color> presente.\n\nObrigado por apoiar o jogo!"
"TID_DELETE_DN_MESSAGE_CONFIRM","Esta mensagem contém informações importantes sobre a atualização de sua conta na Dark Nebula. Tem certeza de que deseja excluí-la?"
"TID_SANCTUARY_DELETED_INFO","O módulo SANTUÁRIO foi desinstalado de todas as suas naves. Agora, todas as naves retornarão em segurança para casa quando destruídas em combate em qualquer tipo de estrela, exceto quando estiverem nas novas Estrelas Vermelhas Sombrias. Naves capturadas em uma Supernova em uma estrela vermelha ou branca serão perdidas permanentemente."
"TID_DN_STAR_HARVESTER","Seu Modulador de Tempo foi substituído por uma COLHEDORA DE ESTRELA de nível {0}. A COLHEDORA DE ESTRELA deve ser ativada diariamente para descobrir campos adicionais de asteroides em seu sistema."
"TID_DN_TRADE_STATION_REMOVED","Uma ou mais de suas estações de comércio foram removidas, pois estavam violando as novas regras de colocação. Use o menu Build (Construir) para colocar suas estações novamente de graça. Após a colocação, as estações serão imediatamente restauradas ao nível de upgrade anterior."
"TID_DN_HYDRO_CAP_CHANGED","Sua capacidade de hidrogênio foi alterada.\n\nColete o hidrogênio disponível dos campos de asteroides no seu sistema Yellow Star e use-o para entregar remessas e pular naves para Red Stars. Os navios de guerra e a maioria dos módulos não consomem mais hidrogênio."
"TID_DN_MODULE_CHANGES","Os módulos a seguir foram substituídos por novos. Seu progresso anterior foi transferido para os módulos mais novos. Abra a tela MODULES para obter detalhes e vídeos de como os módulos funcionam agora."
