"TID_INTRO_MESSAGE_TITLE","欢迎来到HADES' STAR"
"TID_OBJ_DESTROY_CERBERUS_DESCR","摧毁{0}个{1}。"
"TID_OBJ_MINE","采集氢气"
"TID_OBJ_MINE_DESC","在您的星球上存入总计{0}单位的氢气。"
"TID_OBJ_USE_HYDRO_RS","在红巨星中使用氢气"
"TID_OBJ_USE_HYDRO_RS_DESCR","通过启用红巨星上的采掘模组，使用总计{0}单位的氢气。"
"TID_OBJ_MINE_HINT","向小行星带派遣任何采矿舰。即便是您离线时，采矿舰也会自动工作。"
"TID_USE_TRADE_MODULE","使用运输舰模组"
"TID_USE_SUPPORT_MODULE","使用战斗模组"
"TID_USE_MINING_MODULE","使用采掘舰模组"
"TID_USE_SHIELD_MODULE","使用护盾模组"
"TID_USE_DRONE_MODULE","使用无人机模组"
"TID_USE_SHIPMENT_COMPUTER","使用货运计算机自动装载{0}批货物。"
"TID_USE_SHIPMENT_DRONE","使用运输无人舰获得{0}星币的货运额外奖励。"
"TID_USE_TRADEBOOST","从“贸易爆发”中收集{0}星币额外奖励。"
"TID_USE_TRADEBOOST_HINT","解锁贸易爆发模组并将其安装至您的运输舰。在该模组激活期间使用运输舰运输货物。"
"TID_USE_EMP","使用电磁脉冲使{0}艘敌舰瘫痪。"
"TID_USE_REPAIR","使用远程维修为其他玩家船舰恢复{0}点船体强度点数。"
"TID_UPLOAD_HYDRO_RS","使用氢气上传从红巨星中传输总计{0}单位的氢气。"
"TID_USE_CRUNCH","使用矿物粉碎采集总计{0}单位的氢气。"
"TID_OBJECTIVE_EXPLORE_SECTOR","向您恒星系统中的新星区拓展，对维持健康的经济非常重要。所有新星区都会有更多小行星带可供采集氢气，有的还会有可殖民的星球。"
"TID_OBJECTIVE_DELIVER_SHIPMENTS","您可使用运输舰在星球、卫星和太空站之间运送货物。\n\n您可通过货运获得关键的资源，用来增建基础设施，在恒星系统中航行地更远。"
"TID_OBJECTIVE_RS_TITLE","完成一次红巨星任务"
"TID_OBJECTIVE_RS_MSG","在红巨星发生超新星爆炸之前，使用战斗舰和运输舰获取一个神器。"
"TID_OBJECTIVE_RS_DETAILS","经常进行红巨星任务非常重要，能发展您的经济和科技。在这些任务中获取的神器可供研究，以解锁新的模组，装备到您的船舰上。"
"TID_OBJECTIVE_BLS_DETAILS","蓝星可以提供快节奏的比赛，让您与其他玩家的战斗舰对战。每日参与蓝星行动以改善您的经济状况，并通过货物中继站在您的母星实现货运的部分自动化。"
"TID_OBJECTIVE_DRS_DETAILS","暗红巨星能提供更大的挑战和更多的奖励。在暗红巨星被摧毁的船舰将永远消失。"
"TID_OBJECTIVE_UPGRADE_RS_SCANNER_DETAILS","升级红巨星扫描仪对于访问新恒星至关重要。您在这些恒星中找到的神器等级越高，就能帮助您解锁越先进的模组。"
"TID_OBJECTIVE_SALVAGE_DETAILS","如果您拥有的神器超过了太空研究站的容量，您可以分解部分神器以进一步提高收入。"
"TID_OBJECTIVE_DO_RESEARCH","研究一个神器"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","建立一个太空研究站，运送并研究您在红巨星中取得的神器。"
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","从红巨星中获得的神器可存于太空研究站。神器储存后会自动开始研究。"
"TID_OBJECTIVE_USE_RELAY_TEXT","花费额外的氢气，即可使用货运中继立即交付储存在一个星区内的全部货物。但如果您想最大化每日收入，那么微观管理运输舰并进行手动交付对您颇有裨益。"
"TID_OBJECTIVE_DO_INSTALL_MODULE","安装一个模组"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","在2艘运输舰上安装最近发现的货舱拓展模组。"
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","研发的模组仍需要单独安装到船舰上。"
"TID_OBJECTIVE_UPGRADE_ALL_PLANETS_TEXT","升级星球对您的经济状况影响重大。“星球列表”界面可以帮助您管理升级。"
"TID_OBJ_DELIVER_SHIPMENTS","运送货物"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","使用运输舰运送{0}个星球货物。"
"TID_OBJECTIVE_UPGRADE_PLANET","升级您的星球"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","升级{0}至等级{1}。"
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","选择您的星球，然后点击屏幕底部的升级键。"
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","选择您的船坞，然后点击屏幕底部的升级键。"
"TID_OBJECTIVE_UPGRADE_TO_RS","解锁更高等级的红巨星"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","升级您的红巨星扫描仪至等级{0}。"
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","选择您的红巨星扫描仪，然后点击屏幕底部的升级键。"
"TID_OBJECTIVE_GAIN_INFLUENCE","获得影响力"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","通过完成红巨星任务获得总计{0}的影响力。"
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","从您的红巨星扫描仪开始一次新的红巨星搜索。侦测到恒星后，派遣战斗舰和运输舰，击败冥犬舰队，获取神器。您会在红巨星发生超新星爆炸后获得影响力奖励。"
"TID_OBJ_UPGRADE_MINER","升级采矿舰"
"TID_OBJ_UPGRADE_MINER_DESCR","将您的采矿舰模板升级至等级{0}。"
"TID_OBJ_UPGRADE_BATTLESHIP","升级战斗舰"
"TID_OBJ_UPGRADE_BATTLESHIP_DESCR","将您的战斗舰设计升级至等级{0}。"
"TID_OBJ_UPGRADE_TRANSPORT","升级运输舰"
"TID_OBJ_UPGRADE_TRANSPORT_DESCR","将您的运输舰设计升级至等级{0}。"
"TID_OBJ_UPGRADE_SHIP_DESIGN_HINT","随着您帝国的发展壮大，升级船舰设计也变得越来越重要。更高等级的设计让您的船舰更强大，也能搭载更多模组。"
"TID_OBJ_SHIPMENTS_HINT","向星球和卫星派遣运输舰，装载货物。星球上方的填充条显示了星球上的货物数量。\n\n使用运输舰装载货物后，选择运输舰，将其移动到闪动的货物目的地。"
"TID_OBJ_REVEAL_SECTOR","探索新星区"
"TID_OBJ_REVEAL_SECTOR_DESCR","使用您的短距扫描仪，在您的恒星系统中发现一个新的星区。"
"TID_OBJ_REVEAL_SECTOR_HINT","选择您的短距扫描仪，然后点击屏幕底部的揭示键。"
"TID_OBJ_COLONIZE_PLANET","殖民一颗新星球"
"TID_OBJ_COLONIZE_PLANET_DESCR","派遣任意船舰至新发现的星球以进行殖民。"
"TID_OBJ_COLONIZE_PLANET_HINT","选择任意船舰，并将其派遣至您新发现的星球。然后选中该星球，并选择“殖民”命令。"
"TID_OBJ_CLEAR_CERB_HOME_STAR","消灭冥犬势力"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","消灭您恒星系统中所有的冥犬船舰。"
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","将您的战斗舰派遣至红色的冥犬船舰附近，消灭它们。抱团的战斗舰获胜几率更高。\n\n如果您的船舰上限不足以建造更多的战斗舰，请升级您的船坞。"
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","达到总计{0}的影响力。"
"TID_OBJ_RESEARCH_HINT","从您的红巨星扫描仪开始一次红巨星搜索。派遣您的战斗舰和运输舰从星球获取需要的神器。将神器带回至您的太空研究站，自动开始研究。"
"TID_OBJ_SALVAGE_HINT","从您的红巨星扫描仪开始一次红巨星搜索。派遣您的战斗舰和运输舰从星球获取需要的神器。将神器带回至您的太空研究站，可以进行分解并回收利用。"
"TID_USE_DESTINY_NO_SANCT","将“命中注定”用于等级{0}或更高的红巨星。"
"TID_DELIVER_SHIPMENT_BATCH","运送货物"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","装载至少{0}个目的地相同的货物，然后进行运送。重复{1}次。"
"TID_OBJ_USE_DRONE_DESCR","将{0}用于等级{1}或更高的红巨星。"
"TID_PT_UPGRADE_PLANETS","升级星球"
"TID_PT_UPGRADE_PLANETS_DESCR","将您所有的星球升级至等级{0}。"
"TID_PT_UPGRADE_PLANETS_HINT","选择每个的星球，然后点击屏幕底部的升级键。如果您需要更多星币完成升级，可以使用自己的运输舰运送更多的货物。"
"TID_PT_FILL_RESEARCH","填满太空研究站"
"TID_PT_FILL_RESEARCH_DESCR","用从红巨星中获得的神器填满太空研究站。"
"TID_PT_FILL_RESEARCH_DESCR_PARTIAL","将至少4件红巨星神器带回您的太空研究站。"
"TID_CONSTRUCT_SPACE_STATION","建造太空站"
"TID_OBJ_SECOND_SRS_DESCR","建造第二个短距扫描仪。"
"TID_OBJ_SECOND_SRS_HINT","选择一颗等级为3或更高的星球。点击屏幕底部的建造键。向下滚动建造列表，选择短距扫描仪。"
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","建造一个恒星收割者太空站。"
"TID_OBJ_EARN_CREDITS","赚取星币"
"TID_OBJ_EARN_CREDITS_DESCR","通过运送星球或卫星货物赚取总计为{0}的星币。"
"TID_OBJ_USE_RELAY","使用货运中继"
"TID_OBJ_USE_RELAY_DESCR","建造一个货运中继并使用它立即交付一个星区的货物。"
"TID_OBJ_INSTALL_MODULE","安装模组"
"TID_OBJ_INSTALL_MODULE_DESCR","解锁激光武器并将其安装在一艘战斗舰上。"
"TID_OBJ_INSTALL_ALPHA_SHIELD","安装阿尔法护盾"
"TID_OBJ_INSTALL_ALPHA_SHIELD_DESCR","解锁阿尔法护盾模组并将其安装在一艘战斗舰上。"
"TID_USE_SHIPMENTBEAM","使用货运光束，远程装载{0}批货物。"
"TID_USE_BLASTSHIELD","使用防爆护盾，吸收{0}单位的区域性伤害。"
"TID_USE_MININGDRONE","使用采矿无人机交付{0}单位的氢气。"
"TID_USE_GENESIS","使用创世纪创造{0}个新的小行星带。"
"TID_USE_OFFLOAD","使用卸货交付{0}批货物。"
"TID_WIN_BS_WITH_MODULE","巧用模组赢得蓝星胜利"
"TID_WIN_BS_WITH_MODULE_DESCR","使用装备{0}的战斗舰赢得一场蓝星任务。"
"TID_OBJ_START_BLS_WITH_MODULE","利用模组开启蓝星之旅"
"TID_OBJ_START_BLS_WITH_MODULE_DESCR","使用装备{0}的战斗舰开始蓝星搜索。"
"TID_OBJ_WIN_BLS_WITH_MODULE","巧用模组赢得蓝星胜利"
"TID_OBJ_WIN_BLS_WITH_MODULE_DESCR","使用装备{0}的战斗舰赢得一场蓝星任务。"
"TID_EARN_FRAGMENTS","赢取蓝星碎片"
"TID_EARN_FRAGMENTS_DESCR","通过参加蓝星任务，赢得总计{0}个恒星碎片。"
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE","升级任何星球"
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE_DESCR","开始升级您的任何星球。"
"TID_OBJECTIVE_START_RESEARCH","开始神器研究"
"TID_OBJECTIVE_START_RESEARCH_DESCR","将任意神器送至太空研究站以开始研究。"
"TID_OBJECTIVE_PROGRAM_MINER","设置采矿路线"
"TID_OBJECTIVE_PROGRAM_MINER_DESCR","设置您的采掘舰将自动覆盖的星区。"
"TID_OBJ_PROGRAM_MINER_HINT","选择您的采掘舰。选择屏幕底部的“设置采矿路线”命令。选择您希望该采掘舰覆盖的星区。"
"TID_OBJECTIVE_UPGRADE_TECH","解锁或升级一个模组"
"TID_OBJECTIVE_UPGRADE_TECH_DESCR","使用模组页面开始解锁新模组，或者升级已解锁模组。"
"TID_OBJECTIVE_UPGRADE_TECH_HINT","点击屏幕左下角按钮，打开模组页面。选择您想要解锁或升级的模组，然后点击屏幕底部的按钮以启动该过程。"
"TID_OBJ_WIN_RS","在等级{0}红巨星取胜"
"TID_OBJ_WIN_RS_DESCR","摧毁冥犬船舰，取回神器，直到填满红巨星得分栏。"
"TID_OBJ_WIN_RS_HINT","如果您难以实现该目标，加入活跃的星际集团可能有所助益。"
"TID_OBJ_BUILD_BLS_SCANNER","获取蓝星访问权"
"TID_OBJ_BUILD_BLS_SCANNER_DESCR","在您刚发现的异象上建造蓝星扫描仪。"
"TID_OBJ_BUILD_BLS_SCANNER_DESCR_HINT","在您的恒星系统中选择蓝色异象。选择“升级”命令以在其上建造蓝星扫描仪。"
"TID_DN_FIRST_OBJECTIVE_GOAL_TITLE","升级至暗星云"
"TID_DN_FIRST_OBJECTIVE_GOAL_DESCR","感谢您对《Hades' Star》的支持！认领该目标即可开始暗星云的每日目标序列。"
"TID_TUTORIAL_DIALOG_TITLE","快速指南"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT","战斗移动"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT_TEXT","如果冥犬哨兵舰能躲在护卫舰后方向您的船舰持续开火，那么它们会变得极度危险。务必随时调动您的战斗舰，让它们优先攻击哨兵舰，而非护卫舰。"
"TID_TUTORIAL_ITEM_ACTIVATING_MODULES","正在激活模组"
"TID_TUTORIAL_ITEM_SHIPMENTS","黄星经济"
"TID_TUTORIAL_ITEM_SHIPMENTS_TEXT","使用运输舰和货物中继站运输货物对您的日常星币收入来说至关重要。请务必升级星球、太空贸易站和运输舰模组，以最大限度地提高收入。\n\n您的采掘舰应该会全天候从已解锁星区中收集氢气。采掘模组和太空站会在之后的游戏中提高氢气收入。运送货物和计划红巨星行动时请密切关注您的氢气储量。"
"TID_TUTORIAL_ITEM_BLS","蓝星经济"
"TID_TUTORIAL_ITEM_BLS_TEXT","每日参加蓝星行动将产生重要的星币和氢气收入，哪怕并未赢得任何比赛。"
"TID_TUTORIAL_ITEM_RS","红巨星经济"
"TID_TUTORIAL_ITEM_RS_TEXT","红巨星能提供大量的日常星币收入。闪光的富足小行星带每天出现一次，请务必向其派遣采掘舰。\n\n从红巨星取回的神器对模组升级也至关重要。"
"TID_TUTORIAL_ITEM_WS","白星"
"TID_TUTORIAL_ITEM_WS_TEXT","加入活跃的星际集团并参与白星行动——关于战斗和资源管理的慢速策略模式。白星让团队可以收集星际集团经验，还会给所有星际集团成员带来多种收益，包括红巨星中更好的神器。"
"TID_LINK_ALLIANCE_AWARD","您的星际集团已经关联到 BATTLESHIP APOLLO！您已获得<sprite name=''pc''><c3>{0}</color>奖励"
"TID_LINK_ALLIANCE_LINK_BSA_PROMPT","关联到 BATTLESHIP APOLLO"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_TITLE","关联星际集团"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_INFO","输入您的连接码。只有 BATTLESHIP APOLLO 星际集团的干事才能够生成连接码。"
"TID_LINK_ALLIANCE_NOT_OFFICER","咨询您的星际集团干事，获取更多与 BATTLESHIP APOLLO 进行关联的信息。"
"TID_LINK_ALLIANCE_INVALID_LINK_CODE","无法找到连接码，请再试一次"
"TID_ABOUT_BSA_DLG","BATTLESHIP APOLLO"
"TID_ABOUT_BSA_TEXT","在 Hades 宇宙中，体验全新策略战斗游戏。使用独特的炮塔和特殊技能，对您的战舰进行个性化定制，并在战斗中选择最佳的战机布局。"
"TID_DOWNLOAD_BSA","下载 BATTLESHIP APOLLO"
"TID_LINK_ERROR_NOT_OFFICER","只有干事才能发起关联进程。"
"TID_LINK_ERROR_ALREADY_LINKED","您的星际集团已被关联。"
"TID_LINK_ERROR_GENERIC","无法关联星际集团。请稍候再试。"
"TID_LINK_SUCCESS","您的星际集团已关联成功。"
"TID_LINK_REWARD_DESCR","成功关联后，两款游戏中的所有星际集团成员均会获得 {0} 水晶。"
"TID_LINK_ALLIANCE_AWARD_EMAIL","您的星际集团已经关联到 BATTLESHIP APOLLO！您已获得<sprite name=''pc''><c3>{0}</color>奖励\n\n<style=Link><link=''https://www.battleship-apollo.com/play.html''>下载 BATTLESHIP APOLLO</link></style>"
"TID_PC_SHIPS_LIST","所有船舰"
"TID_PC_NEW_SHIP","新船舰"
"TID_SHIP_LIST_STAR_CURRENT","当前恒星"
"TID_SHIP_LIST_STAR_OTHER","其他星球"
"TID_RETURN_HOME_TOOLTIP","返回母星"
"TID_VISIT_WS_TOOLTIP","前往白星"
"TID_VISIT_RS_TOOLTIP","前往红巨星"
"TID_VISIT_BS_TOOLTIP","前往蓝星"
"TID_TOGGLE_CHAT_TOOLTIP","切换聊天"
"TID_VERT_SYNC","垂直同步"
"TID_UI_SCALE","用户交互界面尺寸"
"TID_LIMIT_FRAMERATE","限制帧数"
"TID_CONFIGURE_CONTROLS","配置控件"
"TID_VIEW_CONTROLS","查看控件"
"TID_CONTROLS_DIALOG","控件"
"TID_CTRL_DLG_SELECTION_INFO","选择信息"
"TID_CTRL_DLG_SEL_ACTION_1","选择动作 1"
"TID_CTRL_DLG_SEL_ACTION_2","选择动作 2"
"TID_CTRL_DLG_ACTIVATE_MODULE_1","激活模组 1"
"TID_CTRL_DLG_ACTIVATE_MODULE_2","激活模组 2"
"TID_CTRL_DLG_SAVE_SHIP","保存在栏位#中选定的船舰"
"TID_CTRL_DLG_RECALL_SHIP","选择在栏位#中保存的船舰"
"TID_CTRL_DLG_CAMERA_UP","向上移动镜头"
"TID_CTRL_DLG_CAMERA_DOWN","向下移动镜头"
"TID_CTRL_DLG_CAMERA_LEFT","向左移动镜头"
"TID_CTRL_DLG_CAMERA_RIGHT","向右移动镜头"
"TID_CTRL_DLG_OPEN_TECH","打开模组对话"
"TID_CTRL_DLG_OPEN_LDB","打开排行榜对话框"
"TID_CTRL_DLG_OPEN_MESSAGES","打开社交对话"
"TID_CTRL_DLG_OPEN_CURRENT_STAR","打开当前恒星对话框"
"TID_CTRL_DLG_OPEN_YOUR_EMPIRE","打开您的帝国对话框"
"TID_CTRL_DLG_OPEN_ADD_RESOURCES","打开添加资源对话框"
"TID_CTRL_DLG_GOTOACTIVE_RS","前往活跃的红巨星"
"TID_CTRL_DLG_GOTOACTIVE_BS","前往活跃的蓝星"
"TID_CTRL_DLG_GOTOACTIVE_WS","前往活跃的白星"
"TID_CTRL_DLG_RETURN_HOME","返回母星"
"TID_CTRL_SELECT_SHIPYARD","选择船坞"
"TID_CTRL_SELECT_RESEARCH","选择太空研究站"
"TID_CTRL_SELECT_RS_SCANNER","选择红巨星扫描仪"
"TID_CTRL_SELECT_BS_SCANNER","选择蓝星扫描仪"
"TID_CTRL_SELECT_WS_SCANNER","选择白星扫描仪"
"TID_CTRL_SELECT_RELAY","选择货运中继"
"TID_CTRL_SELECT_MODULATOR","选择时间调制器"
"TID_CTRL_ZOOMIN","放大"
"TID_CTRL_ZOOMOUT","缩小"
"TID_CTRL_NEXT_SELECTION","下一个选择"
"TID_CTRL_PREV_SELECTION","上一个选择"
"TID_CTRL_REPLAY_FF","回放快进"
"TID_CTRL_REPLAY_REWIND","回放快退"
"TID_CTRL_REPLAY_PAUSE","回放暂停"
"TID_CTRL_SHOW_SHIP_MODULES","显示所有船舰模组"
"TID_DN_WELCOME_TO_DARK_NEBULA","欢迎来到Hades' Star: DARK NEBULA！\n\n这是Hades' Star迄今为止最大的更新。您的现有账户已升级，您可能会收到额外的收件箱消息，涉及对您产生重大影响的主要更改。有关此更新带来的新功能、更改和错误修复的更多信息，请访问blog.hadesstar.com。\n\n按下'接受'以领取一个<sprite name=''pc''> <c1>{0}</color>的礼物。感谢您对Hades' Star的支持！"
"TID_DELETE_DN_MESSAGE_CONFIRM","这条信息包含关于你的账户升级到黑暗星云的重要信息。你确定要删除它吗？"
"TID_SANCTUARY_DELETED_INFO","所有您的船只上的避难圣所模块已被卸载。所有船只现在在任何星球类型的战斗中被摧毁时都会安全返回母星，但除非它们位于新的暗红巨星中。在红巨星或白巨星中被超新星困住的船只将永远丧失。"
"TID_DN_STAR_HARVESTER","您的时间调节器已被替换为一个等级为{0}的恒星收割者。每天应该激活恒星收割者，以发现您系统中的额外小行星场。"
"TID_DN_TRADE_STATION_REMOVED","由于违反新的放置规则，您的一个或多个太空贸易站已被移除。请使用建造菜单免费重新放置您的贸易站。放置后，贸易站将立即恢复到之前的升级级别。"
"TID_DN_HYDRO_CAP_CHANGED","你的氢气容量已经改变。\n\n从你的黄星系统的小行星场收集可用的氢气，并使用它来运送货物和跳跃船到红星。战舰和大多数模块不再消耗氢气。"
"TID_DN_MODULE_CHANGES","以下模组已被新的模组替换。您之前的进度已转移到新的模组上。打开“模组”屏幕以获取详细信息和模组的工作视频。"
"TID_DN_MODULES_DELETED","以下模组已从游戏中删除。按下接受以领取 <sprite name=''pc''> <c1>{0}</color> 作为之前研究的补偿。"
"TID_DN_MODULES_UNINSTALLED","由于新的模组槽规则，您的舰船上已卸载一些模组。现在安装模组是免费的。按下接受以领取用于安装已移除模组的 <sprite name=''cr''> <c1>{0}</color>。"
"TID_DN_PLANETS_UPGRADED","特定行星的升级限制已被取消。现在，所有行星都可以升级到最高级别64。\n\n你的一个或多个行星已经自动升级到{0}级。"
"TID_DN_ARTIFACT_SIZES_WITH_CBE_UPGRADE","您的货舱拓展模块已自动升级至{0}级。运输能力已发生变化。在计划红巨星任务之前，请特别注意神器尺寸。"
