"TID_INTRO_MESSAGE_TITLE","BIENVENIDO A HADES' STAR"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","Usa naves de transporte para entregar {0} envíos del planeta."
"TID_OBJECTIVE_UPGRADE_PLANET","MEJORAR TU PLANETA"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","Mejora {0} al nivel {1}."
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","Selecciona tu planeta y haz clic en el botón Mejorar en la parte inferior de la pantalla."
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","Selecciona tu astillero y haz clic en el botón Mejorar en la parte inferior de la pantalla."
"TID_OBJECTIVE_UPGRADE_TO_RS","DESBLOQUEAR ESTRELLAS ROJAS DE MAYOR NIVEL"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","Mejora tu escáner de estrellas rojas al nivel {0}."
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","Selecciona tu escáner de estrellas rojas y haz clic en el botón Mejorar en la parte inferior de la pantalla."
"TID_OBJECTIVE_GAIN_INFLUENCE","GANAR INFLUENCIA"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","Gana un total de {0} de influencia al completar misiones de estrellas rojas."
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","Empieza una nueva búsqueda de estrellas rojas con tu escáner de estrellas rojas. Cuando este detecte una estrella, envía naves de combate y de transporte para vencer a las fuerzas de Cerbero y recuperar artefactos. Cuando la estrella roja se haya convertido en supernova, se otorgará influencia."
"TID_OBJ_UPGRADE_MINER","MEJORAR NAVES DE EXTRACCIÓN"
"TID_OBJ_UPGRADE_MINER_DESCR","Mejora el diseño de tus naves de extracción al nivel {0}."
"TID_OBJ_UPGRADE_BATTLESHIP","MEJORAR NAVES DE COMBATE"
"TID_OBJ_UPGRADE_BATTLESHIP_DESCR","Mejora el diseño de tus naves de combate al nivel {0}."
"TID_OBJ_UPGRADE_TRANSPORT","MEJORAR NAVES DE TRANSPORTE"
"TID_OBJ_UPGRADE_TRANSPORT_DESCR","Mejora el diseño de tus naves de transporte al nivel {0}."
"TID_OBJ_UPGRADE_SHIP_DESIGN_HINT","A medida que tu imperio crezca, será importante mejorar el diseño de tus naves. Los niveles más altos harán que tengas naves más fuertes que pueden albergar más módulos."
"TID_OBJ_SHIPMENTS_HINT","Usa naves de transporte para ir a tus planetas y lunas y recoger envíos. La barra sobre el planeta muestra el número de envíos que alberga.\n\nCuando se recojan los envíos, selecciona la nave de transporte y muévela al destino del envío iluminado."
"TID_OBJ_REVEAL_SECTOR","EXPANDIRSE A UN NUEVO SECTOR"
"TID_OBJ_REVEAL_SECTOR_DESCR","Usa tu escáner de corto alcance para descubrir un nuevo sector en tu sistema estelar."
"TID_OBJ_REVEAL_SECTOR_HINT","Selecciona tu escáner de corto alcance y toca el botón DESCUBRIR en la parte inferior de la pantalla."
"TID_OBJ_COLONIZE_PLANET","COLONIZAR UN PLANETA NUEVO"
"TID_OBJ_COLONIZE_PLANET_DESCR","Lleva cualquier nave al planeta recién descubierto para colonizarlo."
"TID_OBJ_COLONIZE_PLANET_HINT","Selecciona cualquier nave y llévala al planeta recién descubierto. Después, selecciona el planeta y elige la orden Colonizar."
"TID_OBJ_CLEAR_CERB_HOME_STAR","ELIMINAR FUERZAS DE CERBERO"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","Destruye todas las naves de Cerbero de tu sistema estelar."
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","Envía naves de combate cerca de las naves de Cerbero rojas para destruirlas. Las naves de combate que se mantienen unidas cuentan con más probabilidades de éxito.\n\nSi no dispones de capacidad de la flota para construir más naves de combate, intenta mejorar tu astillero."
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","Alcanza un total de {0} de influencia."
"TID_OBJ_RESEARCH_HINT","Empieza una búsqueda de estrellas rojas con tu escáner de estrellas rojas. Envía a tus naves de combate y de transporte para recibir los artefactos que necesitas de los planetas. Se pueden traer los artefactos a la estación de investigación, donde se investigarán de forma automática."
"TID_OBJ_SALVAGE_HINT","Empieza una búsqueda de estrellas rojas con tu escáner de estrellas rojas. Envía a tus naves de combate y de transporte para recibir los artefactos que necesitas de los planetas. Se pueden traer los artefactos a la estación de investigación, donde se pueden rescatar."
"TID_USE_DESTINY_NO_SANCT","Usa DESTINO en una estrella roja de nivel {0} o superior."
"TID_DELIVER_SHIPMENT_BATCH","ENTREGAR ENVÍOS"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","Carga una nave de transporte con al menos {0} envíos que vayan al mismo destino y entrégalos. Repítelo {1} veces."
"TID_OBJ_USE_DRONE_DESCR","Usa {0} en una estrella roja de nivel {1} o superior."
"TID_PT_UPGRADE_PLANETS","MEJORAR PLANETAS"
"TID_PT_UPGRADE_PLANETS_DESCR","Mejora todos tus planetas al nivel {0}."
"TID_PT_UPGRADE_PLANETS_HINT","Selecciona cada planeta y haz clic en el botón Mejorar en la parte inferior de la pantalla. Si necesitas más créditos para llevar a cabo la mejora, puedes entregar más envíos con las naves de transporte."
"TID_PT_FILL_RESEARCH","LLENAR LA ESTACIÓN DE INVESTIGACIÓN"
"TID_PT_FILL_RESEARCH_DESCR","Llena tu estación de investigación de artefactos que se recuperen de estrellas rojas."
"TID_PT_FILL_RESEARCH_DESCR_PARTIAL","Lleva al menos 4 artefactos de estrellas rojas a tu estación de investigación."
"TID_CONSTRUCT_SPACE_STATION","CONSTRUIR LA ESTACIÓN ESPACIAL"
"TID_OBJ_SECOND_SRS_DESCR","Construye un segundo escáner de corto alcance."
"TID_OBJ_SECOND_SRS_HINT","Selecciona un planeta de nivel 3 o superior. Toca el botón CONSTRUIR en la parte inferior de la pantalla. Desplázate por la lista de construcciones y selecciona el ESCÁNER DE CORTO ALCANCE."
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","Construye un estación de recolector de estrellas."
"TID_OBJ_EARN_CREDITS","GANAR CRÉDITOS"
"TID_OBJ_EARN_CREDITS_DESCR","Gana un total de {0} créditos al entregar envíos de planetas o lunas."
"TID_OBJ_USE_RELAY","USAR EL RELÉ DE ENVÍOS"
"TID_OBJ_USE_RELAY_DESCR","Construye un RELÉ DE ENVÍOS y úsalo para entregar al instante los envíos de un sector."
"TID_OBJ_INSTALL_MODULE","INSTALAR MÓDULO"
"TID_OBJ_INSTALL_MODULE_DESCR","Desbloquea el arma LÁSER e instálala en una nave de combate."
"TID_OBJ_INSTALL_ALPHA_SHIELD","INSTALAR UN ESCUDO ALFA"
"TID_OBJ_INSTALL_ALPHA_SHIELD_DESCR","Desbloquea el módulo de ESCUDO ALFA e instálalo en una nave de combate."
"TID_USE_SHIPMENTBEAM","Usa RAYO DE ENVÍO para recoger {0} envíos a distancia."
"TID_USE_BLASTSHIELD","Absorbe {0} de daño de área al usar ESCUDO DE EXPLOSIÓN."
"TID_USE_MININGDRONE","Envía {0} hidrógeno al usar DRON DE EXTRACCIÓN."
"TID_USE_GENESIS","Usa GÉNESIS para crear {0} nuevos campos de asteroides."
"TID_USE_OFFLOAD","Entrega {0} envíos al usar DESCARGAR."
"TID_WIN_BS_WITH_MODULE","GANAR ESTRELLA AZUL CON MÓDULO"
"TID_WIN_BS_WITH_MODULE_DESCR","Gana una estrella azul usando una nave de combate equipada con {0}."
"TID_OBJ_START_BLS_WITH_MODULE","INICIAR UNA ESTRELLA AZUL CON MÓDULO"
"TID_OBJ_START_BLS_WITH_MODULE_DESCR","Inicia una búsqueda de estrella azul usando una nave de combate equipada con {0}."
"TID_OBJ_WIN_BLS_WITH_MODULE","GANAR ESTRELLA AZUL CON MÓDULO"
"TID_OBJ_WIN_BLS_WITH_MODULE_DESCR","Gana una estrella azul usando una nave de combate equipada con {0}."
"TID_EARN_FRAGMENTS","GANA FRAGMENTOS DE ESTRELLA AZUL"
"TID_EARN_FRAGMENTS_DESCR","Gana un total de {0} fragmentos de estrella participando en misiones de estrella azul."
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE","MEJORAR UN PLANETA"
"TID_OBJECTIVE_START_ANY_PLANET_UPGRADE_DESCR","Empieza una mejora en cualquiera de tus planetas."
"TID_OBJECTIVE_START_RESEARCH","INICIAR INVESTIGACIÓN DE ARTEFACTO"
"TID_OBJECTIVE_START_RESEARCH_DESCR","Mueve cualquier artefacto a tu estación de investigación para que empiece la investigación."
"TID_OBJECTIVE_PROGRAM_MINER","ESTABLECER RUTA DE NAVE MINERA"
"TID_OBJECTIVE_PROGRAM_MINER_DESCR","Establece los sectores que cubrirá automáticamente tu nave minera."
"TID_OBJ_PROGRAM_MINER_HINT","Selecciona tu nave minera. Selecciona la orden ESTABLECER RUTA DE EXTRACCIÓN en la parte inferior de la pantalla. Selecciona los sectores que quieres que cubra tu nave minera."
"TID_OBJECTIVE_UPGRADE_TECH","DESBLOQUEAR O MEJORAR UN MÓDULO"
"TID_OBJECTIVE_UPGRADE_TECH_DESCR","Usa la página de módulos para empezar a desbloquear un módulo nuevo o mejorar uno ya desbloqueado."
"TID_OBJECTIVE_UPGRADE_TECH_HINT","Haz clic en el botón de la esquina inferior izquierda de la pantalla para abrir la página de módulos. Selecciona el módulo que quieras desbloquear o mejorar y a continuación inicia el proceso pulsando el botón de la parte inferior de la pantalla."
"TID_OBJ_WIN_RS","GANA UNA ESTRELLA ROJA DE NIVEL {0}"
"TID_OBJ_WIN_RS_DESCR","Destruye suficientes naves Cerbero y recoge artefactos hasta llenar la barra de puntuación de estrella roja."
"TID_OBJ_WIN_RS_HINT","Si te cuesta completar este objetivo, puede que te resulte útil unirte a una corporación."
"TID_OBJ_BUILD_BLS_SCANNER","ACCEDE A ESTRELLAS AZULES"
"TID_OBJ_BUILD_BLS_SCANNER_DESCR","Construye un escáner de estrellas azules en la anomalía que acabas de descubrir."
"TID_OBJ_BUILD_BLS_SCANNER_DESCR_HINT","Selecciona la anomalía de tu sistema estelar. Selecciona la orden MEJORAR para construir un escáner de estrellas azules encima."
"TID_DN_FIRST_OBJECTIVE_GOAL_TITLE","Mejorar a DARK NEBULA"
"TID_DN_FIRST_OBJECTIVE_GOAL_DESCR","¡Gracias por apoyar Hades' Star! Reclama este objetivo para iniciar una nueva secuencia de objetivos para DARK NEBULA."
"TID_TUTORIAL_DIALOG_TITLE","GUÍAS RÁPIDAS"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT","Movimiento de combate"
"TID_TUTORIAL_ITEM_COMBAT_MOVEMENT_TEXT","Los centinelas Cerbero son extremadamente peligrosos cuando se les deja ocultarse tras guardianes y disparar a tu nave de forma continua. Haz que tus naves de combate seleccionen siempre como objetivo a los centinelas antes que a los guardianes."
"TID_TUTORIAL_ITEM_ACTIVATING_MODULES","Activando módulos"
"TID_TUTORIAL_ITEM_SHIPMENTS","Economía de estrella amarilla"
"TID_TUTORIAL_ITEM_SHIPMENTS_TEXT","Entregar envíos con naves de transporte y con tu estación de relé de envíos resulta vital para tus ingresos de créditos diarios. Asegúrate de mejorar los planetas, estaciones comerciales y módulos de transporte para maximizar tus ingresos.\n\nTus naves mineras deberían recoger hidrógeno de tus sectores desbloqueados a lo largo del día. Los módulos de extracción y las estaciones pueden aumentar los ingresos de hidrógeno cuando ya lleves un tiempo en el juego. Estate pendiente de tus reservas de hidrógeno mientras entregas envíos y planeas los viajes a estrellas rojas."
"TID_TUTORIAL_ITEM_BLS","Economía de estrella azul"
"TID_TUTORIAL_ITEM_BLS_TEXT","Participar en estrellas azules a diario te dará importantes ingresos de crédito e hidrógeno aunque no ganes ninguna partida."
"TID_TUTORIAL_ITEM_RS","Economía de estrella roja"
"TID_TUTORIAL_ITEM_RS_TEXT","Las estrellas rojas dan bastantes ingresos de crédito diarios. Asegúrate de enviar una nave minera al campo de asteroides ricos iluminado, que aparece una vez al día.\n\nLos artefactos de las estrellas rojas también resultan esenciales para habilitar mejoras de módulo."
"TID_TUTORIAL_ITEM_WS","Estrellas blancas"
"TID_TUTORIAL_ITEM_WS_TEXT","Únete a una corporación activa para participar en una estrella blanca: un modo de combate y gestión de recursos lento y táctico. Las estrellas blancas permiten que el equipo consiga EXP de corporación, lo que le otorga beneficios a todos los miembros de la corporación, incluidos mejores artefactos en estrellas rojas."
"TID_LINK_ALLIANCE_AWARD","¡Tu corporación se ha enlazado con BATTLESHIP APOLLO! Has ganado <sprite name=''pc''> <c3>{0}</color>"
"TID_LINK_ALLIANCE_LINK_BSA_PROMPT","Enlazar con BATTLESHIP APOLLO"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_TITLE","ENLAZAR CORPORACIÓN"
"TID_LINK_ALLIANCE_GENERATE_LINK_CODE_INFO","Introduce el código de enlace. Para generar un código de enlace, debes ser oficial de una corporación de BATTLESHIP APOLLO."
"TID_LINK_ALLIANCE_NOT_OFFICER","Pide a un oficial de tu corporación más información sobre los enlaces con BATTLESHIP APOLLO."
"TID_LINK_ALLIANCE_INVALID_LINK_CODE","Código de enlace no encontrado. Vuelve a intentarlo."
"TID_ABOUT_BSA_DLG","BATTLESHIP APOLLO"
"TID_ABOUT_BSA_TEXT","Disfruta del nuevo juego de combate táctico situado en la galaxia de Hades. Personaliza tus naves de combate con torretas exclusivas y habilidades especiales y elige la mejor disposición de cazas para entrar en combate."
"TID_DOWNLOAD_BSA","DESCARGAR BATTLESHIP APOLLO"
"TID_LINK_ERROR_NOT_OFFICER","Tienes que ser oficial para iniciar el proceso de enlace."
"TID_LINK_ERROR_ALREADY_LINKED","Tu corporación ya se ha enlazado."
"TID_LINK_ERROR_GENERIC","No puedes enlazar corporaciones. Inténtalo más tarde."
"TID_LINK_SUCCESS","Tu corporación se ha enlazado correctamente."
"TID_LINK_REWARD_DESCR","Tras el enlace, todos los miembros de la corporación de ambos juegos recibirán {0} cristales."
"TID_LINK_ALLIANCE_AWARD_EMAIL","¡Tu corporación se ha enlazado con BATTLESHIP APOLLO! Has ganado <sprite name=''pc''> <c3>{0}</color>\n\n<style=Link><link=''https://www.battleship-apollo.com/play.html''>DESCARGAR BATTLESHIP APOLLO</link></style>"
"TID_PC_SHIPS_LIST","TODAS LAS NAVES"
"TID_PC_NEW_SHIP","NUEVA NAVE"
"TID_SHIP_LIST_STAR_CURRENT","ESTRELLA ACTUAL"
"TID_SHIP_LIST_STAR_OTHER","OTRAS ESTRELLAS"
"TID_RETURN_HOME_TOOLTIP","VOLVER A CASA"
"TID_VISIT_WS_TOOLTIP","IR A ESTRELLA BLANCA"
"TID_VISIT_RS_TOOLTIP","IR A ESTRELLA ROJA"
"TID_VISIT_BS_TOOLTIP","IR A ESTRELLA AZUL"
"TID_TOGGLE_CHAT_TOOLTIP","ACTIVAR/DESACTIVAR CHAT"
"TID_VERT_SYNC","Sincronización vertical"
"TID_UI_SCALE","Tamaño de la interfaz de usuario"
"TID_LIMIT_FRAMERATE","Limitar fotogramas"
"TID_CONFIGURE_CONTROLS","Configurar controles"
"TID_VIEW_CONTROLS","Ver controles"
"TID_CONTROLS_DIALOG","CONTROLES"
"TID_CTRL_DLG_SELECTION_INFO","Información de selección"
"TID_CTRL_DLG_SEL_ACTION_1","Acción de selección 1"
"TID_CTRL_DLG_SEL_ACTION_2","Acción de selección 2"
"TID_CTRL_DLG_ACTIVATE_MODULE_1","Activar módulo 1"
"TID_CTRL_DLG_ACTIVATE_MODULE_2","Activar módulo 2"
"TID_CTRL_DLG_SAVE_SHIP","Guardar nave seleccionada en ranura "
"TID_CTRL_DLG_RECALL_SHIP","Seleccionar nave guardada en ranura "
"TID_CTRL_DLG_CAMERA_UP","Mover cámara hacia arriba"
"TID_CTRL_DLG_CAMERA_DOWN","Mover cámara hacia abajo"
"TID_CTRL_DLG_CAMERA_LEFT","Mover cámara hacia la izquierda"
"TID_CTRL_DLG_CAMERA_RIGHT","Mover cámara hacia la derecha"
"TID_CTRL_DLG_OPEN_TECH","Abrir diálogo de MÓDULOS"
"TID_CTRL_DLG_OPEN_LDB","Abrir la ventana Marcadores"
"TID_CTRL_DLG_OPEN_MESSAGES","Abrir diálogo de SOCIAL"
"TID_CTRL_DLG_OPEN_CURRENT_STAR","Abrir la ventana Estrella actual"
"TID_CTRL_DLG_OPEN_YOUR_EMPIRE","Abrir la ventana Tu imperio"
"TID_CTRL_DLG_OPEN_ADD_RESOURCES","Abrir la ventana Añadir recursos"
"TID_CTRL_DLG_GOTOACTIVE_RS","Ir a la estrella roja activa"
"TID_CTRL_DLG_GOTOACTIVE_BS","Ir a la estrella azul activa"
"TID_CTRL_DLG_GOTOACTIVE_WS","Ir a la estrella blanca activa"
"TID_CTRL_DLG_RETURN_HOME","Regresar a tu estrella natal"
"TID_CTRL_SELECT_SHIPYARD","Seleccionar astillero"
"TID_CTRL_SELECT_RESEARCH","Seleccionar estación de investigación"
"TID_CTRL_SELECT_RS_SCANNER","Seleccionar escáner de estrellas rojas"
"TID_CTRL_SELECT_BS_SCANNER","Seleccionar escáner de estrellas azules"
"TID_CTRL_SELECT_WS_SCANNER","Seleccionar escáner de estrellas blancas"
"TID_CTRL_SELECT_RELAY","Seleccionar relé de envíos"
"TID_CTRL_SELECT_MODULATOR","Selecciona un modulador temporal"
"TID_CTRL_ZOOMIN","Acercar"
"TID_CTRL_ZOOMOUT","Alejar"
"TID_CTRL_NEXT_SELECTION","Siguiente selección"
"TID_CTRL_PREV_SELECTION","Selección anterior"
"TID_CTRL_REPLAY_FF","Avanzar repetición"
"TID_CTRL_REPLAY_REWIND","Rebobinar repetición"
"TID_CTRL_REPLAY_PAUSE","Pausar repetición"
"TID_CTRL_SHOW_SHIP_MODULES","Mostrar todos los módulos de las naves"
"TID_DN_WELCOME_TO_DARK_NEBULA","¡Bienvenido/a a Hades' Star: DARK NEBULA!\n\nEsta es la mayor actualización jamás realizada en Hades' Star. Tu cuenta existente ha sido actualizada y es posible que veas mensajes adicionales en tu bandeja de entrada sobre cambios importantes que te afectan. Para obtener más información sobre las nuevas características, cambios y correcciones de errores que trae esta actualización, visita blog.hadesstar.com.\n\nPresiona ACEPTAR para reclamar un regalo <sprite name=''pc''> <c1>{0}</color>. ¡GRACIAS por apoyar a Hades' Star!"
"TID_DELETE_DN_MESSAGE_CONFIRM","Este mensaje contiene información importante sobre la actualización de tu cuenta a Dark Nebula. Estás seguro de que quieres eliminarla?"
"TID_SANCTUARY_DELETED_INFO","El módulo SANTUARIO ha sido desinstalado de todas tus naves. Ahora todas las naves regresarán a casa de manera segura cuando sean destruidas en combate en cualquier tipo de estrella, excepto cuando se encuentren en las nuevas Estrellas Rojas Oscuras. Las naves atrapadas en una supernova en una estrella roja o blanca se perderán permanentemente."
"TID_DN_STAR_HARVESTER","Tu Modulador de Tiempo ha sido reemplazado por un RECOLECTOR DE ESTRELLAS de nivel {0}. El RECOLECTOR DE ESTRELLAS debe ser activado diariamente para descubrir campos adicionales de asteroides en tu sistema."
"TID_DN_TRADE_STATION_REMOVED","Una o más de tus Estaciones Comerciales han sido eliminadas, ya que violaban las nuevas reglas de colocación. Utiliza el menú Construir para volver a colocar tus Estaciones de forma gratuita. Una vez colocadas, las estaciones recuperarán inmediatamente su nivel de mejora anterior."
"TID_DN_HYDRO_CAP_CHANGED","Tu capacidad de Hidrógeno ha cambiado. \n\nRecoge el Hidrógeno disponible de los Campos de Asteroides en tu sistema de Estrellas Amarillas y úsalo para entregar Cargamentos y naves de salto a las Estrellas Rojas. Los Acorazados y la mayoría de los Módulos ya no consumen Hidrógeno."
"TID_DN_MODULE_CHANGES","Los siguientes módulos han sido sustituidos por otros nuevos. Su progreso anterior se ha transferido a los nuevos módulos. Abre la pantalla MÓDULOS para ver detalles y vídeos de cómo funcionan ahora los Módulos."
"TID_DN_MODULES_DELETED","Los siguientes Módulos fueron eliminados del juego. Pulsa ACEPTAR para reclamar <sprite name=''pc''> <c1>{0}</color> como compensación por la investigación anterior."
"TID_DN_MODULES_UNINSTALLED","Algunos Módulos fueron desinstalados de sus naves debido a las nuevas reglas de ranuras para Módulos. Instalar Módulos ahora es gratis. Pulse ACEPTAR para reclamar <sprite name=''cr''> <c1>{0}</color> utilizado para la instalación de los Módulos eliminados."
"TID_DN_PLANETS_UPGRADED","Se han eliminado los límites de mejora para determinados planetas. Ahora todos los planetas se pueden mejorar hasta el nivel máximo de 64.\n\nUno o más de tus Planetas han sido automáticamente mejorados a nivel {0}."
