"TID_INTRO_MESSAGE_TITLE","BIENVENUE DANS HADES' STAR"
"TID_INFLUENCE_DECAY","Vous avez perdu de l'influence à cause de votre manque de victoires aux étoiles rouges. Pour éviter cette pénalité, assurez-vous de remporter au moins une mission d'étoile rouge au niveau maximum permis par votre scanner tous les 3 jours.\n\n<quad class=''influence''> <c5>-{0}</color>"
"TID_JUMP_FAIL_NOT_IN_CORP","Téléportation impossible. Vous ne faites pas partie de la corporation participante."
"TID_JUMP_FAIL_DISABLED","Les vaisseaux désactivés ne peuvent pas être téléportés."
"TID_JUMP_FAILED_MODULE_PREP","Impossible de téléporter un vaisseau pendant l'installation d'un module."
"TID_STAR_TIME_SLOWDOWN","RALENTISSEMENT DU TEMPS"
"TID_STAR_TIME_SLOWDOWN_DESCR","Le temps s'écoule plus lentement que d'habitude sur cette étoile. Une seconde dans une étoile jaune dure {0} secondes ici."
"TID_SHOW_WS_STAT_VALUES","AFFICHER VALEURS ÉTOILE BLANCHE"
"TID_SHOW_BS_STAT_VALUES","AFFICHER LES VALEURS D'ÉTOILE BLEUE"
"TID_WS_VERSUS_BRACKET"," {0} vs {0}"
"TID_CORP_LEVELS_LABEL","NIVEAUX DE CORPORATION"
"TID_CORP_LEVEL_TITLE","NIVEAU {0}"
"TID_CORP_MAX_MEMBERS","Nombre de membres max"
"TID_CORP_PASSIVE_INCOME_BONUS","Bonus de revenu passif"
"TID_CORP_ARTIFACT_YIELD_BONUS","Bonus de recherche d'artéfact lié à l'étoile rouge privée"
"TID_CORP_MAX_FLAGSHIP_LEVEL","Niveau max. de vaisseau amiral"
"TID_CORP_NEW_FLAGSHIP_MODULE","Nouveau module de vaisseau amiral"
"TID_MSG_WHITE_STAR_BRACKET_NOT_SUPPORTED","Votre recherche d'étoile blanche a été annulée puisque le mode {0}c{0} n'est plus disponible. Pour en savoir plus, consultez la liste des changements sur blog.hadesstar.com"
"TID_WS_SCANNER_SLOT_1","EMPLACEMENT 1"
"TID_WS_SCANNER_SLOT_2","EMPLACEMENT 2"
"TID_WS_LABEL_STANDINGS","SCORE"
"TID_WS_LABEL_REWARDS_PROGRESS","PROGRESSION DES RÉCOMPENSES"
"TID_WS_LABEL_REWARDS_PROGRESS_DESCR","Augmentez la barre d'activité en infligeant des <color=''red''>dégâts</color> aux cuirassés ennemis, en déposant de l'<color=''#8C65FEFF''>hydrogène</color> ou en transférant des <color=''#FFB800FF''>reliques</color> en dehors du système.\n\nRemplissez la barre d'activité et remportez cette mission d'étoile blanche pour obtenir un maximum de récompenses."
"TID_WS_OBJECTIVE","OBJECTIF D'ÉTOILE BLANCHE"
"TID_WS_LABEL_SPECTATE","DIFFUSER"
"TID_WS_TOGGLE_SPECTATE","Autoriser les spectateurs"
"TID_WS_TOGGLE_SPECTATE_DESCR","Si les deux corporations participantes l'activent, cette étoile apparaîtra dans la fenêtre des ÉTOILES BLANCHES ACTIVES et pourra être consultée par tous."
"TID_CORP_FLAGSHIP_LABEL","VAISSEAU AMIRAL DE LA CORPORATION"
"TID_CORP_FLAGSHIP_CURRENT_LOCATION","ÉTOILE ACTUELLE"
"TID_CORP_FLAGSHIP_NO_LOCATION","AUCUNE"
"TID_CORP_FLAGSHIP_NO_LOCATION_HINT","Tout officier peut appeler le vaisseau amiral vers une étoile blanche active via la porte de saut d'arrivée de la corporation."
"TID_CORP_FLAGSHIP_LOCKED","Récupérez votre première relique sur une étoile blanche pour avoir une chance de débloquer le vaisseau amiral de votre propre corporation !\n\nCe vaisseau est un vaisseau de combat qui peut soutenir une seule mission d'étoile blanche à la fois. N'importe quel officier de corporation peut contrôler le vaisseau amiral."
"TID_CORP_FLAGSHIP_UNLOCK_TITLE","PROGRESSION DU DÉBLOCAGE"
"TID_CORP_FLAGSHIP_UPGRADE_TITLE","PROGRESSION DE L'AMÉLIORATION"
"TID_CORP_FLAGSHIP_UPGRADE_PROMPT","Tous les membres de la corporation peuvent donner des crédits pour aider à améliorer le vaisseau amiral. Cette amélioration sera appliquée lors du prochain déploiement du vaisseau amiral une fois les crédits nécessaires rassemblés. Si les crédits donnés dépassent le nombre de crédits requis, l'excès servira à l'amélioration suivante."
"TID_CORP_FLAGSHIP_UNLOCK_PROMPT","Tous les membres de la corporation peuvent donner des crédits pour aider à débloquer le vaisseau amiral. Le vaisseau amiral sera débloqué automatiquement une fois le nombre de crédits requis atteint. Si les crédits donnés dépassent le nombre de crédits requis, l'excès servira à l'amélioration suivante."
"TID_CORP_FLAGSHIP_CONTRIBUTE_CONFIRM","Voulez-vous vraiment donner des crédits au vaisseau amiral ? Ces crédits ne vous seront pas rendus si vous quittez la corporation."
"TID_CORP_FLAGSHIP_CONTRIB_SHOW_CHAT_ENTRY","Afficher votre contribution sur la discussion de la corporation."
"TID_CORP_FLAGSHIP_UPGRADE_RELIC_PROGRESS","Récupérez plus de reliques pour avoir la chance de débloquer un nouveau niveau du vaisseau amiral."
"TID_CORP_FLAGSHIP_TIMEOUT_LABEL","Le vaisseau amiral sera disponible dans :"
"TID_CORP_FLAGSHIP_TIMEOUT_TITLE","TEMPS DE RÉCUPÉRATION DU VAISSEAU AMIRAL"
"TID_CORP_FLAGSHIP_TIMEOUT_HINT","Le vaisseau amiral subira un court temps de récupération après avoir sauté hors d'une étoile blanche et un temps de récupération plus long s'il est détruit. Le vaisseau amiral sera entièrement réparé lors du temps de récupération."
"TID_FLAGSHIP_LEVEL","NIVEAU {0}"
"TID_FLAGSHIP_LOCKED","BLOQUÉ"
"TID_CORP_FLAGSHIP_STATS_LABEL","STATS DE L'AMÉLIORATION"
"TID_CORP_FLAGSHIP_STAT_MODULE_LEVEL","NIVEAU DU MODULE ({0})"
"TID_WS_ONGOING_TITLE","ÉTOILES BLANCHES ACTIVES"
"TID_WS_ONGOING_NOSTARS","Aucune étoile trouvée."
"TID_WS_ENDED","La compétition est terminée"
"TID_WS_VISIT","Voir étoile"
"TID_WS_REPLAY","Voir replay"
"TID_TIME_MACHINE","MACHINE TEMPORELLE"
"TID_TIME_MACHINE_MINUTES_INTO_FUTURE","Dans {0} minutes"
"TID_TIME_MACHINE_HOURS_INTO_FUTURE","Dans {0} heures"
"TID_TIME_MACHINE_MINUTES_INTO_PAST","Il y a {0} minutes"
"TID_TIME_MACHINE_HOURS_INTO_PAST","Il y a {0} heures"
"TID_TIME_MACHINE_HINT","La machine temporelle vous indiquera l'un des avenirs possibles de cette étoile blanche. Elle ne prend pas en compte les tactiques Cerbère, les actions des autres joueurs ou bien les modules imprévisibles comme Destinée.\n\nVous pouvez également utiliser cet écran pour prévoir des ordres futurs pour vos vaisseaux. La machine temporelle prend en compte les ordres prévus des membres de votre corporation."
"TID_FCMD_CANT_SCHEDULE","Cet ordre ne peut pas être prévu."
"TID_FCMD_ORDER_LIMIT_REACHED","Vous ne pouvez plus prévoir d'autres ordres."
"TID_FCMD_WAYPOINT_DOESNT_EXIST_YET","Vous ne pouvez pas fixer de point de virage vers une destination qui n'existe pas encore"
"TID_FCMD_UNKNOWN_SHIP","[Vaisseau manquant]"
"TID_FCMD_MOVE_TO","DÉPLACER VERS {0}"
"TID_FCMD_ACTIVATE_MODULE","ACTIVER {0}"
"TID_FCMD_JUMP_OUT","SAUTER"
"TID_SCHEDULED_ORDERS","ORDRES PRÉVUS"
"TID_TIMEMACHINE_BUTTON_NOW","HEURE ACTUELLE"
"TID_TM_OBJECT_UNPREDICTABLE","Ce vaisseau est dans un état imprévisible et ne peut pas recevoir d'autres ordres prévus"
"TID_TM_COMMAND_TOO_EARLY","Impossible de programmer un ordre si peu de temps avant son exécution."
"TID_EMPIRE_OBJECTIVES","OBJECTIFS"
"TID_OBJ_CLAIM_REWARD","RÉCUPÉRER LA RÉCOMPENSE"
"TID_OBJ_CLAIM_WARNING","Vous n'avez pas assez de place pour toutes les récompenses. Des ressources seront perdues. Voulez-vous vraiment récupérer les récompenses maintenant ?"
"TID_OBJ_PROGRESS_TITLE","PROGRESSION :"
"TID_OBJ_REPLACEMENT_OBJECTIVE_IN","Objectif de remplacement disponible dans :"
"TID_OBJ_REPLACE","REMPLACER MAINTENANT"
"TID_NEW_OBJECTIVE_TIMER","NOUVEL OBJECTIF DANS :"
"TID_NEW_OBJECTIVE_RUSH","NOUVEL OBJECTIF MAINTENANT"
"TID_NEW_OBJECTIVE_RUSH_CONFIRM","Voulez-vous vraiment remplacer cet objectif par un autre ?"
"TID_OBJECTIVE_SHOW_HOW","COMMENT FAIRE ?"
"TID_OBJ_SHOWHOW_HINT","Activez COMMENT FAIRE si vous avez besoin d'un peu plus d'aide avec les premiers objectifs"
"TID_NO_OBJECTIVES","Vous n'avez actuellement aucun objectif disponible."
"TID_OBJ_LEVEL_INFO","Terminer cet objectif dans le temps imparti débloquera des objectifs plus difficiles avec de meilleures récompenses."
"TID_OBJ_UPGRADE_BUILDING","AMÉLIORER LA STATION SPATIALE"
"TID_OBJ_UPGRADE_BUILDING_DESCR","Améliorez votre {0} au niveau {1}."
"TID_OBJ_JOIN_CORP","REJOINDRE UNE CORPORATION"
"TID_OBJ_JOIN_CORP_DESCR","Rejoignez une corporation ou créez-en une nouvelle."
"TID_OBJ_JOIN_CORP_HINT","Ouvrez la fenêtre de discussion en cliquant sur la flèche bleue située au bord de l'écran, puis sélectionnez l'onglet CORPORATION."
"TID_OBJ_RESEARCH_ARTIFACTS","ÉTUDE D'ARTÉFACT"
"TID_OBJ_RESEARCH_ARTIFACTS_DESCR","Étudiez {0} x {1} (ou supérieur)."
"TID_OBJ_SALVAGE_ARTIFACTS","DÉMANTÈLEMENT D'ARTÉFACT"
"TID_OBJ_SALVAGE_ARTIFACTS_DESCR","Démantelez {0} x {1} (ou supérieur)."
"TID_OBJ_DESTROY_CERBERUS","DÉTRUIRE DES VAISSEAUX CERBÈRES"
"TID_OBJ_DESTROY_CERBERUS_DESCR","Détruisez {0} x {1}."
"TID_OBJ_MINE","EXTRAIRE DE L'HYDROGÈNE"
"TID_OBJ_MINE_DESC","Déposez un total de {0} d'hydrogène sur vos planètes."
"TID_OBJ_MINE_RS","EXTRAIRE DE L'HYDROGÈNE SUR LES ÉTOILES ROUGES"
"TID_OBJ_MINE_RS_DESC","Récupérez un total de {0} d'hydrogène dans les ceintures d'astéroïdes des étoiles rouges. Le total est actualisé quand le vaisseau de forage revient de l'étoile rouge via la porte de saut."
"TID_OBJ_MINE_HINT","Envoyez un vaisseau de forage dans une ceinture d'astéroïdes. Le vaisseau de forage travaillera automatiquement, même quand vous êtes hors-ligne."
"TID_USE_TRADE_MODULE","UTILISER LE MODULE D'ÉCHANGE"
"TID_USE_SUPPORT_MODULE","UTILISER LE MODULE DE SOUTIEN"
"TID_USE_MINING_MODULE","UTILISER LE MODULE DE FORAGE"
"TID_USE_SHIELD_MODULE","UTILISEZ LE MODULE DE BOUCLIER"
"TID_USE_SHIPMENT_COMPUTER","Utilisez l'I.A. DE CARGAISON pour ramasser automatiquement {0} cargaisons."
"TID_USE_SHIPMENT_DRONE","Utilisez le DRONE DE CARGAISON pour obtenir {0} crédits bonus lors des livraisons."
"TID_USE_TRADEBOOST","Collectez {0} crédits de BONUS D'ÉCHANGE ou de POUSSÉE D'ÉCHANGES."
"TID_USE_EMP","Utilisez l'IEM pour désactiver {0} vaisseaux ennemis."
"TID_USE_REPAIR","Utilisez RÉPARATION À DISTANCE pour redonner {0} PV aux vaisseaux des autres joueurs."
"TID_UPLOAD_HYDRO_RS","Utilisez TRANSFERT D'HYDROGÈNE pour transférer un total de {0} d'hydrogène depuis les étoiles rouges."
"TID_USE_CRUNCH","Récupérez un total de {0} d'hydrogène en utilisant PÉNURIE."
"TID_OBJECTIVE_EXPLORE_SECTOR","S'étendre dans de nouveaux secteurs de votre système stellaire est important pour maintenir une économie saine. Tous les nouveaux secteurs contiendront plus de ceintures d'astéroïdes où extraire de l'hydrogène et certains contiendront des planètes que vous pouvez coloniser."
"TID_OBJECTIVE_DELIVER_SHIPMENTS","Vous pouvez utiliser vos vaisseaux de transport pour livrer des cargaisons entre des planètes, des lunes et des stations spatiales.\n\nLa livraison de cargaisons vous fait gagner de précieuses ressources pour améliorer votre infrastructure et voyager plus loin."
"TID_OBJECTIVE_RS_TITLE","TERMINER UNE MISSION D'ÉTOILE ROUGE"
"TID_OBJECTIVE_RS_MSG","Utilisez un cuirassé et un vaisseau de transport pour récupérer un artéfact sur une étoile rouge avant qu'elle ne se transforme en supernova."
"TID_OBJECTIVE_RS_DETAILS","Mener régulièrement des missions d'étoile rouge est vital pour l'avancée de votre économie et de votre technologie. Les artéfacts récupérés au cours de ces missions peuvent être étudiés pour débloquer de nouveaux modules à équiper sur vos vaisseaux."
"TID_OBJECTIVE_DO_RESEARCH","ÉTUDIER UN ARTÉFACT"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","Construisez une station de recherche où livrer et étudier l'artéfact que vous avez récupéré sur l'étoile rouge."
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","Une station de recherche peut servir à entreposer les artéfacts récupérés sur les étoiles rouges. Une fois les artéfacts entreposés, l'étude commencera automatiquement."
"TID_OBJECTIVE_DO_INSTALL_MODULE","INSTALLEZ UN MODULE"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","Installez le module EXTENSION DE L'AIRE DE CHARGEMENT récemment découvert sur 2 vaisseaux de transport."
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","Les modules qui ont été étudiés doivent tout de même être installés individuellement sur les vaisseaux."
"TID_OBJ_DELIVER_SHIPMENTS","LIVRER DES CARGAISONS"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","Utilisez des vaisseaux de transport pour livrer {0} cargaisons de planète."
"TID_OBJECTIVE_UPGRADE_PLANET","AMÉLIORER VOTRE PLANÈTE"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","Améliorez {0} au niveau {1}."
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","Sélectionnez votre planète, puis cliquez sur le bouton Améliorer en bas de l'écran."
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","Sélectionnez votre chantier spatial, puis cliquez sur le bouton Améliorer en bas de l'écran."
"TID_OBJECTIVE_UPGRADE_TO_RS","DÉBLOQUER DES ÉTOILES ROUGES DE NIVEAU SUPÉRIEUR"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","Améliorez votre scanner d'étoile rouge au niveau {0}."
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","Sélectionnez votre scanner d'étoile rouge, puis cliquez sur le bouton Améliorer en bas de l'écran."
"TID_OBJECTIVE_GAIN_INFLUENCE","GAGNER DE L'INFLUENCE"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","Gagnez un total de {0} d'influence en menant des missions d'étoile rouge."
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","Commencez une nouvelle recherche d'étoile rouge à l'aide de votre scanner d'étoile rouge. Une fois l'étoile détectée, envoyez des cuirassés et des vaisseaux de transport pour vaincre les forces Cerbères et récupérer des artéfacts. L'influence sera attribuée quand l'étoile rouge sera devenue une supernova."
"TID_OBJ_UPGRADE_MINER","AMÉLIORER LES VAISSEAUX DE FORAGE"
"TID_OBJ_UPGRADE_MINER_DESCR","Améliorez la conception de vos vaisseaux de forage au niveau {0}."
"TID_OBJ_UPGRADE_MINER_HINT","Sélectionnez votre chantier spatial, puis cliquez sur le bouton CONSTRUIRE en bas de l'écran. Sous le bouton Forage, sélectionnez Améliorer conception."
"TID_OBJ_SHIPMENTS_HINT","Utilisez des vaisseaux de transport afin d'aller sur vos planètes et lunes pour y ramasser des cargaisons. La barre remplie au-dessus de la planète affiche la quantité de cargaisons qu'elle contient.\n\nUne fois les cargaisons ramassées, sélectionnez le vaisseau de transport et déplacez-le vers la destination de cargaison en surbrillance."
"TID_OBJ_REVEAL_SECTOR","S'ÉTENDRE DANS UN NOUVEAU SECTEUR"
"TID_OBJ_REVEAL_SECTOR_DESCR","Utilisez votre scanner à courte portée pour découvrir un nouveau secteur dans votre système stellaire."
"TID_OBJ_REVEAL_SECTOR_HINT","Sélectionnez votre scanner à courte portée, puis touchez le bouton DÉVOILER en bas de l'écran."
"TID_OBJ_CLEAR_CERB_HOME_STAR","ÉLIMINER LES FORCES CERBÈRES"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","Détruisez tous les vaisseaux Cerbères dans votre système stellaire."
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","Envoyez vos cuirassés près des vaisseaux Cerbères rouges pour les détruire. Les cuirassés qui restent ensemble ont de meilleures chances de réussir.\n\nSi vous n'avez pas la capacité de flotte pour construire plus de cuirassés, essayez d'améliorer votre chantier spatial."
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","Obtenez un total de {0} d'influence."
"TID_OBJ_RESEARCH_HINT","Commencez une recherche d'étoile rouge à l'aide de votre scanner d'étoile rouge. Envoyez vos cuirassés et vos vaisseaux de transport pour recevoir les artéfacts requis trouvés sur les planètes. Les artéfacts peuvent ensuite être rapportés à votre station de recherche où ils pourront être étudiés automatiquement."
"TID_OBJ_SALVAGE_HINT","Commencez une recherche d'étoile rouge à l'aide de votre scanner d'étoile rouge. Envoyez vos cuirassés et vos vaisseaux de transport pour recevoir les artéfacts requis trouvés sur les planètes. Les artéfacts peuvent ensuite être rapportés à votre station de recherche où ils pourront être démantelés."
"TID_USE_DESTINY_NO_SANCT","Utilisez {0} fois DESTINÉE sur une étoile rouge de niveau {1} ou supérieur. Le vaisseau ne doit pas être équipé de SANCTUAIRE."
"TID_DELIVER_SHIPMENT_BATCH","LIVRER DES CARGAISONS"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","Chargez au moins {0} cargaisons ayant la même destination dans un vaisseau de transport, puis livrez-les. Recommencez {1} fois."
"TID_USE_ALPHA_ROCKET","Infligez un total de {0} de dégâts aux vaisseaux ennemis en utilisant ROQUETTE ALPHA."
"TID_USE_ENTRUST","Utilisez le module CONFIANCE pour transférer un total de {0} artéfacts de niveau {1} vers les vaisseaux d'autres joueurs sur des étoiles rouges de niveau {2}."
"TID_PT_UPGRADE_PLANETS","AMÉLIORER DES PLANÈTES"
"TID_PT_UPGRADE_PLANETS_DESCR","Améliorez toutes vos planètes au niveau 5."
"TID_PT_UPGRADE_PLANETS_HINT","Sélectionnez chaque planète, puis cliquez sur le bouton Améliorer en bas de l'écran. Si vous avez besoin de plus de crédits pour effectuer l'amélioration, vous pouvez livrer plus de cargaisons avec vos vaisseaux de transport."
"TID_PT_FILL_RESEARCH","REMPLIR LA STATION DE RECHERCHE"
"TID_PT_FILL_RESEARCH_DESCR","Remplissez votre station de recherche d'artéfacts trouvés sur les étoiles rouges."
"TID_PT_FILL_RESEARCH_HINT","Pour trouver des artéfacts, sélectionnez votre scanner d'étoile rouge et touchez l'état du scanner en bas. Dans la nouvelle fenêtre, démarrez une nouvelle recherche d'étoile rouge.\n\nDéplacez vos cuirassés et vaisseaux de transport vers le scanner, puis faites-les sauter vers l'étoile rouge à l'aide du bouton SAUTER.\n\nSur l'étoile rouge, utilisez vos vaisseaux de transport pour récupérer les artéfacts sur les planètes et rapportez-les dans votre station de recherche."
"TID_CONSTRUCT_SPACE_STATION","CONSTRUIRE LA STATION SPATIALE"
"TID_OBJ_SECOND_SRS_DESCR","Construisez un deuxième scanner à courte portée."
"TID_OBJ_SECOND_SRS_HINT","Sélectionnez une planète de niveau 3 ou plus. Appuyez sur le bouton CONSTRUIRE en bas de l'écran. Faites défiler la liste de construction et sélectionnez SCANNER À COURTE PORTÉE."
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","Construisez une station à modulateur temporel."
"TID_OBJ_BUILD_TIME_MODULATOR_HINT","Sélectionnez une planète de niveau 6 ou plus. Appuyez sur le bouton CONSTRUIRE en bas de l'écran. Faites défiler la liste de construction et sélectionnez MODULATEUR TEMPOREL."
"TID_OBJ_EARN_CREDITS","GAGNER DES CRÉDITS"
"TID_OBJ_EARN_CREDITS_DESCR","Gagnez un total de {0} crédits en livrant des cargaisons de planète ou de lune."
"TID_OBJ_INSTALL_MODULE","INSTALLER UN MODULE"
"TID_OBJ_INSTALL_MODULE_DESCR","Étudiez l'ARMEMENT et installez-le sur un cuirassé."
"TID_OBJ_INSTALL_MODULE_HINT","Ouvrez la fenêtre TECHNOLOGIE en cliquant sur le bouton situé en bas à gauche de l'écran. Faites défiler les ARMES, et sélectionnez le module CANON. Sélectionnez DÉBLOQUER.\n\nUne fois que la recherche du module est terminée, sélectionnez un cuirassé et cliquez sur MODULES. Sélectionnez l'emplacement d'arme puis cliquez sur REMPLACER. Sélectionnez le module CANON que vous venez de rechercher dans la liste d'installations."
"TID_USE_SALVAGE","Utilisez SAUVETAGE pour restaurer de {0} l'intégrité de coque de vos vaisseaux."
"TID_USE_SHIPMENTBEAM","Utilisez le RAYON DE CARGAISON pour ramasser {0} cargaisons à distance."
